text,date,retweets,favorites,negative,neutral,positive,compound
Maybe you heard about the two girls denied boarding on a United Airlines flight because they were wearing... http://fb.me/1mtJn4AVE,2017-04-07 16:40:53,0,0,0.134,0.737,0.129,-0.0258
"While we are unable to go above the decision of our Customer Care, you can send a rebuttal to the e-mail received. ^MD",2017-04-07 16:40:30,0,0,0.0,0.868,0.132,0.4939
"You're making us blush, David! Thanks so much for the kind words. ^AD",2017-04-07 16:40:27,0,0,0.0,0.625,0.375,0.7644
6:40 was apparently the right answer fwiw,2017-04-07 16:40:14,0,0,0.0,1.0,0.0,0.0
We're sorry they weren't able to assist. We truly expect better service in the Friendly Skies. ^JR,2017-04-07 16:40:10,0,0,0.056,0.558,0.386,0.8271
It's never our intention to inconvenience. We apologize this was the case. Have you arrived at your destination? ^AD,2017-04-07 16:39:31,1,0,0.12,0.813,0.067,-0.2732
". @ united After hour+ departure delay and botched landing, now we can't get into gate. Terrible.",2017-04-07 16:39:29,0,0,0.267,0.594,0.139,-0.3818
The woman they have dealing with a looooong line of distress families and other travelers has been on the job for 4 day she is very nice,2017-04-07 16:39:26,2,19,0.115,0.78,0.105,-0.079
Where is the boarding gate for United Airlines flight 421?ユナイテッド航空421便の搭乗ゲートはどこですか？,2017-04-07 16:38:38,0,0,0.0,0.763,0.237,0.4215
"Your feedback is truly appreciated, as we hope to improve customer experience each and every day. ^AD",2017-04-07 16:38:29,0,0,0.0,0.52,0.48,0.9001
"Yes, and it cost me dearly. It's truly unfortunate the your company is more interested in making a buck than pleasing customers.",2017-04-07 16:37:44,0,0,0.091,0.457,0.451,0.8955
@ united charges $25 then loses my bag: trying 2 make me collect it from the airport instead of delivering to my doorstep! # Fail # ihateunited,2017-04-07 16:37:40,0,0,0.273,0.634,0.093,-0.6588
"Liza, please let us know if we can help at this time. ^AD",2017-04-07 16:36:23,0,0,0.0,0.688,0.313,0.6124
"@ united @ rossman171 I'm sorry, I didn't mean to infer u were. Youve been helpful. Just felt they should have offered something at the gate.",2017-04-07 16:36:19,0,0,0.05,0.734,0.216,0.6486
Great to see you on board today! Hope to fly with you again soon. ^AD,2017-04-07 16:35:13,0,0,0.0,0.641,0.359,0.807
@ united our bags do not arrive to our final destination in PDX # FAIL # HorribleCustomerExperience # airline,2017-04-07 16:34:55,0,0,0.211,0.649,0.14,-0.347
"Hi Dillon, you can check out our flight network from each airport here: http://bit.ly/2hn3jB9 . ^AD",2017-04-07 16:34:26,0,0,0.0,1.0,0.0,0.0
"We see this flight has arrived. Are you on your way now, Kara? ^MD",2017-04-07 16:33:30,0,0,0.0,1.0,0.0,0.0
@ Delta what a joke! Thank you @ UnitedAirlines for getting me back home.,2017-04-07 16:33:17,0,0,0.0,0.643,0.357,0.6114
@ united flight landed in Seattle and sat on the Tarmac for 25 minutes,2017-04-07 16:33:09,0,0,0.0,0.811,0.189,0.4215
@ united is so much better then @ AmericanAir free drinks free upgrades. And zero problems !,2017-04-07 16:32:37,0,0,0.11,0.366,0.524,0.8799
I will for sure. I'm not going through this again.,2017-04-07 16:32:28,0,0,0.0,0.777,0.223,0.3182
@ united # Pilot announces # plane was not inspected we now have to de-deplane / re-board! # Flight is already 2+ hours late! # Unbelievable,2017-04-07 16:32:17,0,0,0.0,0.776,0.224,0.6351
United Airlines was beaten by the Stupid Stick recently. It pays to keep your brand authentic guys...keep it... http://fb.me/6Iy5xvxCh,2017-04-07 16:31:43,0,0,0.248,0.64,0.112,-0.5267
".. She's been traveling @ United since 2 weeks old, and was excited to use miles for an upgrade, but poof, they're gone. Maybe give a break?",2017-04-07 16:31:35,0,1,0.0,0.859,0.141,0.3818
United Airlines B777-224/ER N77022 StarAlliance # unitedairlines # boeing777 # boeing… https://www.instagram.com/p/BSmkdg0gbRc/,2017-04-07 16:31:06,0,0,0.0,0.741,0.259,0.4215
"Weather about to blow at @ WhistlerBlckcmb. Ski the storm from $424 on @ United - from Los Angeles, more! https://www.zrankings.com/ski-resorts/184-whistler#powderfares …",2017-04-07 16:31:05,0,0,0.0,0.846,0.154,0.4753
"Hey @ united, our 11 yo has 100k miles but u expired them bc no travel in 18 mos. she doesn't check her acct or email ... 1/2",2017-04-07 16:30:43,0,0,0.098,0.836,0.066,-0.2263
‘La alianza con Avianca es la puerta para continuar la expansión en el país’: United Airlines # Economía # Negocioshttp://ow.ly/lwuD30aFvg8,2017-04-07 16:30:13,0,0,0.0,0.859,0.141,0.4215
We're disappointed to have kept you waiting. I see your flight was delayed due to a plane change due to maintenance. ^AD,2017-04-07 16:30:02,0,0,0.217,0.783,0.0,-0.6124
@ united mech failure on UA727 at SFO leaving us stranded 3+ hours. Terrible communication = not sure if we should rebook. I expected better,2017-04-07 16:29:30,0,0,0.269,0.547,0.184,-0.3944
"Thanks for this feedback. We agree, service should be impeccable no matter where you're seated. ^JR",2017-04-07 16:29:28,0,0,0.106,0.58,0.314,0.5106
"Courtney, sorry for the late reply. Have you filed this refund form? http://bit.ly/1qsn6d7  ^AD",2017-04-07 16:28:56,0,0,0.091,0.909,0.0,-0.0772
UA5687K Total time from my house to DC was 12 hrs. I could have driven for half the cost.,2017-04-07 16:28:41,0,0,0.0,1.0,0.0,0.0
"Kelvin, we regret any inconvenience. What is the flight number? ^AD",2017-04-07 16:26:02,0,0,0.363,0.548,0.089,-0.6124
"Thank you for this, Mari. We appreciate you being our eyes and ears on board. ^AD",2017-04-07 16:24:54,0,0,0.0,0.729,0.271,0.6369
"Hey Stephen, pardon the delay. Are you on your way now? ^MD",2017-04-07 16:24:49,0,0,0.158,0.685,0.158,0.0
"My son had to spend the night in Houston after cancelled flight; no voucher or transportation to/from airport, spent $200. No refund!",2017-04-07 16:24:36,0,1,0.26,0.74,0.0,-0.69
Please DM us the confirmation number so we can look into it further. ^MDhttps://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-07 16:24:27,0,0,0.0,0.769,0.231,0.3818
Next time take @ united. There are 12 flights per day from SFO to IAD.,2017-04-07 16:23:42,0,0,0.0,0.823,0.177,0.4215
"We would like to try and help you, but we are going to need the confirmation number. Please DM us. Thank you. ^TY https://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-07 16:23:38,0,0,0.0,0.628,0.372,0.85
@ UnitedAirlines free flight UA4732,2017-04-07 16:23:31,0,0,0.0,0.476,0.524,0.5106
No. Booked @ united operated flts at http://united.com . One flt today and one flt last Sunday.https://twitter.com/united/status/850487429718986752 …,2017-04-07 16:23:21,0,0,0.122,0.722,0.156,0.1531
@ EWRairport and @ united - always a recipe for a clusterf***.,2017-04-07 16:21:55,0,0,0.0,0.682,0.318,0.4215
Put them BOTH on the same flight to Phoenix,2017-04-07 16:21:46,0,0,0.0,1.0,0.0,0.0
"Hello Martin, are you now on your way? ^MD",2017-04-07 16:21:30,0,0,0.0,1.0,0.0,0.0
"Thanks for clarifying, Teena. Customer Care takes 7-10 business days to reply. If you don't hear back by 4/12, let us know. ^AD",2017-04-07 16:20:50,0,0,0.0,0.775,0.225,0.7269
"Yes I did ask an attendant to intervene, thanks",2017-04-07 16:20:46,0,0,0.0,0.517,0.483,0.6808
"This is the same thing insurance companies do. They reply with ""we want to help U!"" then you go through rigmarole to get shit on for your",2017-04-07 16:19:45,0,0,0.113,0.753,0.135,-0.2244
When did this occur? Please DM us the details so we can better assist. ^TY https://twitter.com/messages/compose?recipient_id=260907612 …,2017-04-07 16:19:28,0,0,0.0,0.706,0.294,0.7026
"every time they take it to DM to say ""lol tough luck dummy""",2017-04-07 16:19:24,0,0,0.087,0.578,0.335,0.6486
After paying thousands and complying with all the rules and regulations,2017-04-07 16:19:09,0,0,0.0,1.0,0.0,0.0
"@ United has really slipped in quality over the past decade or so. I grew up on United, sad what's become of it.",2017-04-07 16:19:01,0,0,0.116,0.674,0.21,0.3612
I flew @ Delta this week from ATL-LA. Used to love it. It was horrible. I'm having much better experiences on @ AmericanAir. Sad. Loved @ Delta,2017-04-07 16:18:47,0,0,0.185,0.506,0.309,0.6597
Looks like the little flyers probably made the captain's day too! Cheers. ^MD,2017-04-07 16:18:40,0,0,0.0,0.651,0.349,0.7088
Stay tuned...never had any of this from @ united work out to be more than PR spin https://twitter.com/united/status/850487380825972736 …,2017-04-07 16:18:28,4,22,0.0,0.851,0.149,0.4215
"Sounds like some lengthy travel, Dennis. Thank you for your patience. ^MD",2017-04-07 16:18:01,0,0,0.0,0.667,0.333,0.6124
Not anymore!!! You left my dog and my husband stranded in Houston,2017-04-07 16:17:54,0,0,0.0,1.0,0.0,0.0
Are you wearing leggings?,2017-04-07 16:17:41,0,0,0.0,1.0,0.0,0.0
"I'm a frequent and tolerant traveler but @ Delta canceled 2 flights on me this week, no comps. Saved by @ united @ AmericanAir. # deltameltdown",2017-04-07 16:16:58,0,2,0.101,0.577,0.323,0.7311
We are experiencing almost the exact same thing–just different airlines.,2017-04-07 16:16:51,0,1,0.0,1.0,0.0,0.0
"Hello Chris, did you book a codeshare? ^MD",2017-04-07 16:16:19,0,0,0.0,1.0,0.0,0.0
DMed you. waiting for reply. thx.,2017-04-07 16:16:15,0,0,0.0,0.667,0.333,0.3612
"We're sorry to hear you are having this experience with us. If you need assistance with your reservation, please DM us. ^TYhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-07 16:16:07,0,0,0.055,0.847,0.097,0.25
"Man, between @ ClaraJeffery & @ jeffpearlman right now, both @ united & @ AmericanAir look like real a-holes. # LegacyAirlineMyAss",2017-04-07 16:15:53,0,3,0.0,0.694,0.306,0.6486
has anyone ever flown with United Airlines before???? I need opinions,2017-04-07 16:15:34,0,0,0.0,0.705,0.295,0.5803
Yes but I feel like I'm owed a seat b/c you guys made an error. I can be another person added. It isn't my fault. I should be treated well,2017-04-07 16:15:29,0,0,0.101,0.597,0.302,0.7259
"Hi Heath, we'd be happy to take a look. Please DM us your confirmation number. ^CC",2017-04-07 16:15:21,0,0,0.0,0.622,0.378,0.743
corporations are people too!!!,2017-04-07 16:14:28,0,0,0.0,1.0,0.0,0.0
Their flight attendants are horrible too.,2017-04-07 16:14:01,0,1,0.412,0.588,0.0,-0.5423
Did you mean to use a personal account here... ?,2017-04-07 16:13:52,0,0,0.0,1.0,0.0,0.0
"We regret to hear you're not having a flyer friendly experience with us, Emily. Please let us know how we can help. ^CC",2017-04-07 16:13:26,0,0,0.191,0.633,0.176,-0.1098
Context?,2017-04-07 16:13:23,0,0,0.0,1.0,0.0,0.0
That it did. Please let us know if there's anything else we can do to help you. ^TY,2017-04-07 16:12:46,0,0,0.0,0.762,0.238,0.6124
I'll take over for 10,2017-04-07 16:12:42,0,1,0.0,1.0,0.0,0.0
"Not surprising. I've had so many bad experiences with rude @ United staff, delayed flights etc. Never again. https://twitter.com/ClaraJeffery/status/850484950558097408 …",2017-04-07 16:12:40,0,0,0.327,0.489,0.184,-0.5829
"Hey United, what did my dad ever do to you? This is why I always tell him to fly @ JetBlue",2017-04-07 16:12:06,0,0,0.0,0.865,0.135,0.4215
"4/ college kids behind us in line have been stranded at SFO for TWO DAYs. The ""voucher"" hotline game them nothing b/c doesn't pay SF rates",2017-04-07 16:12:04,0,14,0.046,0.954,0.0,-0.0565
Headed back to the middle... — traveling to Chicago O'Hare International Airport from United Airlines - Lax http://fb.me/4ycM272Wz,2017-04-07 16:11:54,0,0,0.0,0.851,0.149,0.4215
"I broke up with United maybe 8-10 years ago, been going steady with @ SouthwestAir ever since. They don't destroy travel like United does.",2017-04-07 16:11:49,0,5,0.162,0.56,0.278,0.5484
"Flew Lihue on # UnitedAirlines 2sfo 2 ceasar chick wraps both frozen in middle attendants unhelpful, and cold, Cabin heat up curtain closed.",2017-04-07 16:10:57,0,0,0.0,1.0,0.0,0.0
All good - always busy in the alleyway but made for a nice picture @ united,2017-04-07 16:10:42,0,0,0.0,0.517,0.483,0.8537
"I can't believe the lengths Team Gav is going to, just to keep me out of this game!",2017-04-07 16:10:27,0,4,0.0,1.0,0.0,0.0
"3/ it is spring break, passover, Easter. No attempt to man up to deal",2017-04-07 16:10:23,0,11,0.145,0.855,0.0,-0.296
Way to go @ UnitedAirlines two weeks in a row you delayed flights to get me home. Free flight UA4732,2017-04-07 16:09:33,0,0,0.09,0.755,0.156,0.34
That is correct. Almost all of our flights out of Newark are overbooked until April 9th due to weather this week. ^JR,2017-04-07 16:09:06,0,0,0.0,1.0,0.0,0.0
2/ no one at gate to deal or answer questions.,2017-04-07 16:08:52,1,12,0.196,0.804,0.0,-0.296
@ united NINE DAYS HAVE PASTED AND NO RESPONSE! I filed a claim online!! A strangers vibrator was found in my checked bag!! Do something!!!,2017-04-07 16:08:30,1,1,0.158,0.734,0.108,-0.3184
"Pure elegance, Gabriel. Hope you had an awesome flight? ^AD ^AD",2017-04-07 16:08:04,0,0,0.0,0.442,0.558,0.8779
My over under on the length -- 8 tweets.,2017-04-07 16:07:53,0,1,0.0,1.0,0.0,0.0
"And when I called they said the earliest they can get me on a flight is on Sunday. My luggage is in Ft. Laurderdale, I feel terrible",2017-04-07 16:07:49,0,0,0.119,0.881,0.0,-0.4767
"1/ they delays our flight, no warning when we checked in",2017-04-07 16:07:42,1,9,0.338,0.662,0.0,-0.5574
"Hey Alan, what's going on? We'd like to have a better understanding. ^JR",2017-04-07 16:07:06,0,0,0.0,0.649,0.351,0.6597
I've been trying. all they want to do is put me on standby and gate agents say there is no way I'll get on because flights are overbooked,2017-04-07 16:07:04,0,0,0.075,0.881,0.044,-0.2263
We are disturbed to hear this. Is there something we can assist you with today? ^TY,2017-04-07 16:07:00,0,0,0.148,0.852,0.0,-0.3818
"@ UnitedAirlines Prince on the other hand, has been very wonderful and helpful. You need more employees like her on your team",2017-04-07 16:06:30,0,0,0.0,0.566,0.434,0.9191
So why I hate @ united THREAD,2017-04-07 16:06:28,7,24,0.396,0.299,0.305,-0.2298
United Airlines modernizes airport screening experience http://tinyurl.com/ljafoyl pic.twitter.com/rUE8vYEEct,2017-04-07 16:06:20,0,0,0.0,0.682,0.318,0.4215
We appreciate your patience and hope you have a wonderful flight. ^TY,2017-04-07 16:06:12,0,0,0.0,0.462,0.538,0.8519
"Tammy, sorry for the late reply. Have you spoken to our Baggage team at the airport? ^AD",2017-04-07 16:05:43,0,0,0.075,0.925,0.0,-0.0772
Small # plane but unlike @ Delta they actually get you to your destination! Thank you @ united # Stillwater @ okstatepic.twitter.com/Zu8Skt3V3P,2017-04-07 16:05:06,0,0,0.0,0.674,0.326,0.8043
@ united horrible treatment of pets traveling,2017-04-07 16:05:01,0,0,0.34,0.388,0.272,-0.1779
@ united don't use their pet service!!!!,2017-04-07 16:04:10,0,0,0.0,0.558,0.442,0.6083
"United Airlines is facing a serious wine shortage because, oops, we drank it all: http://trib.al/JypmftY pic.twitter.com/Bb3fxPzNzH",2017-04-07 16:04:00,0,0,0.193,0.643,0.164,0.128
@ united just got on UA333 and saw this sticker. Take a wild guess what my row doesn't have? pic.twitter.com/ZKnyxdk2PU,2017-04-07 16:03:51,0,0,0.0,0.859,0.141,0.4215
I'm so glad you and @ deviantollam know each other :) you are both such huge plane nerds.,2017-04-07 16:03:17,0,3,0.0,0.62,0.38,0.8221
"# united don't start serving drinks on a plane even though a 3 hour delay, you guys are a joke! @ united",2017-04-07 16:02:38,0,0,0.103,0.536,0.361,0.6996
"John, we're so excited you were able to share your journey with a fellow flyer. Thanks for sharing. ^AD",2017-04-07 16:02:31,0,0,0.0,0.56,0.44,0.8755
God bless u Teresa of @ JetBlue Boston. Almost missed to NYC but thx 2 u Ill see my kids for dinner. @ united eats your dust – bei jetBlue Airways,2017-04-07 16:02:20,0,1,0.145,0.563,0.293,0.6424
"United Airlines is facing a serious wine shortage because, oops, we drank it all: http://trib.al/JypmftY  http://ift.tt/2pbHvtu  foodand…",2017-04-07 16:02:13,0,0,0.173,0.681,0.147,0.128
"Hello Kari, are you now at your destination? ^MD",2017-04-07 16:02:12,0,0,0.0,1.0,0.0,0.0
"@ UnitedAirlines MARIO in SFO gate 84B is extremely rude & unknowledgeable and b/c of him, I'll no longer support your business",2017-04-07 16:01:59,0,0,0.218,0.675,0.107,-0.4201
"United Airlines is facing a serious wine shortage because, oops, we drank it all: http://trib.al/JypmftY pic.twitter.com/pF0oRwSSvZ",2017-04-07 16:01:48,0,0,0.193,0.643,0.164,0.128
United Expanding Service to St. Thomas -   United Airlines is boosting its air capacity to the U.S. Virgin Isla... http://ow.ly/4WMb50aIcmj,2017-04-07 16:01:24,1,0,0.0,0.68,0.32,0.7906
"Jessica, just checking in. Have you departed Dulles at this time? ^AD",2017-04-07 16:01:13,0,0,0.0,1.0,0.0,0.0
"United Airlines is facing a serious wine shortage because, oops, we drank it all: http://trib.al/JypmftY pic.twitter.com/JpycAkDrsG",2017-04-07 16:01:09,0,0,0.193,0.643,0.164,0.128
"Oh no, do you need assistance rebooking? If so, please DM us. ^JR",2017-04-07 16:00:55,0,0,0.136,0.679,0.185,0.2002
"These devices can only be carried in the aircraft cabin, but are not permitted for use. Was a flight attendant alerted? ^AD",2017-04-07 16:00:42,0,0,0.0,1.0,0.0,0.0
@ united and the fight is only 3 hours late,2017-04-07 16:00:39,0,0,0.228,0.526,0.246,0.0516
"Can't go @ united, they're union and it shows in how their employees treat customers. Maybe @ AlaskaAir.",2017-04-07 16:00:20,0,1,0.123,0.736,0.142,0.0946
"Hello Julie, can you DM us more details on what happened? ^MDhttps://twitter.com/messages/compose?recipient_id=260907612 …",2017-04-07 16:00:16,0,0,0.0,1.0,0.0,0.0
"United Airlines is facing a serious wine shortage because, oops, we drank it all: http://trib.al/JypmftY pic.twitter.com/n9hqhe2Z9w",2017-04-07 15:58:26,18,67,0.193,0.643,0.164,0.128
Shout out to the wonderful flight attendant on UA3768 yesterday from Birmingham. She rocks @ united !!,2017-04-07 15:58:07,0,0,0.0,0.664,0.336,0.7955
"I have my complaints about @ United, but at least they're not @ Deltahttps://www.buzzfeed.com/venessawong/delta-has-cancelled-3000-flights-this-week?utm_term=.dm3YLLZga#.owwBGGDry …",2017-04-07 15:57:34,0,2,0.145,0.706,0.149,0.0129
It was backed up in the @ united at # lax to get out # travel https://www.instagram.com/p/BSmglVxhG4K/,2017-04-07 15:57:14,0,0,0.0,0.755,0.245,0.4404
LGB is fabulous-bring @ United here! Boathouse's outpost here just made lots of money from thirsty travelers delayed en route to LAS.,2017-04-07 15:56:03,0,4,0.079,0.792,0.129,0.2942
3.5 hour delay on this @ united flight has M feeling like pic.twitter.com/TalGs8K9DZ,2017-04-07 15:55:47,0,9,0.143,0.435,0.422,0.5423
"I do not mean to give the runaround, Ross. I only intend to guide you to the designated team for potential compensation. ^AD",2017-04-07 15:54:34,0,0,0.0,1.0,0.0,0.0
Huge heartfelt thanks to @ united BOS gate agent Theresa S tonight for helping me in emergency.,2017-04-07 15:54:14,0,4,0.103,0.356,0.542,0.8779
awreadyyyy,2017-04-07 15:54:13,0,0,0.0,1.0,0.0,0.0
@ united @ rossman171 I didn't think I had to file a complaint to get customer service,2017-04-07 15:52:30,0,0,0.147,0.667,0.187,0.1531
Keeping you from your belongings is never our intention. We're sure our staff is working to return your baggage. ^JR,2017-04-07 15:51:14,0,0,0.0,0.892,0.108,0.3182
@ united airlines has srsly upped their game.. time to watch all the movies I never had time for before (lala land and moana） – bei San Francisco International Airport (SFO),2017-04-07 15:50:50,0,0,0.0,0.909,0.091,0.4215
"['United Airlines 777 airplane toy plane, RT6266'] https://www.amazon.com/United-Airlines-airplane-plane-RT6266/dp/B00176N1UW?SubscriptionId=AKIAIUXRJQI57DUVIN6A&tag=victoriaebren-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B00176N1UW … # offer # off2017-04-07 22:49",2017-04-07 15:49:07,0,0,0.0,1.0,0.0,0.0
"Awesome throwback livery, @ united! # avgeekhttps://twitter.com/mikegotroot/status/850479575532437505 …",2017-04-07 15:49:01,2,3,0.0,0.294,0.706,0.8016
I know that's the reason why. My question is why it is priced as an economy plus seat when it has less room than a normal seat?,2017-04-07 15:48:58,0,0,0.0,1.0,0.0,0.0
Time to go home! @ united thank you so much for my travel • • • # UnitedatHispanicize # hispz17… https://www.instagram.com/p/BSmfhhNDi_I/,2017-04-07 15:47:59,0,1,0.0,0.741,0.259,0.68
Poor @ united... y'all struggling today thx to the east coast. ORDis crazy right now. Hoping to get home. Y'all need to give your reps love!,2017-04-07 15:47:28,0,1,0.224,0.512,0.264,0.3595
Pilot Violet is on her second flight of the day to Florida @ united # violetspataro… https://www.instagram.com/p/BSmfUacln5W/,2017-04-07 15:46:36,0,4,0.0,0.833,0.167,0.4215
"Jason, it's okay. We can't control how you feel, but we can always work to improve on the experience. ^JR ^JR",2017-04-07 15:45:50,0,0,0.0,0.782,0.218,0.6486
Oh so @ united you'll wait for other passengers for a connecting flight but couldn't for mine ? LMFAO .,2017-04-07 15:45:16,0,0,0.222,0.678,0.099,-0.5487
This is our plane back to D.C. from @ flyLAXairport after # hostingcon Decked out in the # midcentury livery of Continental Airlines @ united pic.twitter.com/old0aUY3WF,2017-04-07 15:45:06,0,2,0.0,0.882,0.118,0.4215
"The @ united Polaris service requires throwing away a lot of unused wine, shortage not necessarily by consumption. http://www.travelandleisure.com/airlines-airports/united-airlines-wine-shortage …",2017-04-07 15:44:05,0,0,0.101,0.758,0.141,0.2023
