username,text,date,mentions,hashtags,geo,retweets,favorites,id,permalink
GlobalNational,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/nMg4BE,2018-01-31 15:54:12,[''],[''],,0,0,958850934884487169,https://twitter.com/GlobalNational/status/958850934884487169
MorningShowCA,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/4ldxVc,2018-01-31 15:54:12,[''],[''],,0,0,958850934846705664,https://twitter.com/MorningShowCA/status/958850934846705664
Global_NB,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/QnlHMY,2018-01-31 15:54:12,[''],[''],,0,0,958850934712492032,https://twitter.com/Global_NB/status/958850934712492032
globalhalifax,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/9q3uAk,2018-01-31 15:54:12,[''],[''],,1,0,958850934414684161,https://twitter.com/globalhalifax/status/958850934414684161
morningshowto,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/RmApll,2018-01-31 15:54:12,[''],[''],,0,0,958850934410563584,https://twitter.com/morningshowto/status/958850934410563584
globalnewsto,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/9Od1na,2018-01-31 15:54:11,[''],[''],,1,1,958850930706931712,https://twitter.com/globalnewsto/status/958850930706931712
globalwinnipeg,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/1UaKhS,2018-01-31 15:54:11,[''],[''],,1,0,958850930572701697,https://twitter.com/globalwinnipeg/status/958850930572701697
GlobalCalgary,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/jV5cT8,2018-01-31 15:54:11,[''],[''],,3,8,958850930560126976,https://twitter.com/GlobalCalgary/status/958850930560126976
GlobalBC,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/g5ANvE,2018-01-31 15:54:08,[''],[''],,2,11,958850921353662465,https://twitter.com/GlobalBC/status/958850921353662465
GlobalOkanagan,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/jfi2Zd,2018-01-31 15:54:08,[''],[''],,0,0,958850921294893057,https://twitter.com/GlobalOkanagan/status/958850921294893057
Global_Montreal,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/7sZEcC,2018-01-31 15:54:08,[''],[''],,2,4,958850921055825920,https://twitter.com/Global_Montreal/status/958850921055825920
globalnews,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/nf8TT4,2018-01-31 15:54:08,[''],[''],,1,4,958850921034809345,https://twitter.com/globalnews/status/958850921034809345
GlobalEdmonton,United Airlines denied a woman from bringing her support animal on board because it was a peacock http://glbn.ca/Q74rIq,2018-01-31 15:54:08,[''],[''],,7,23,958850920959365121,https://twitter.com/GlobalEdmonton/status/958850920959365121
AdamAlfi,"When you don’t get an upgrade to first class, but you have a whole row to yourself on an overnight flight. I a big huge thank you to Steven and Roedel at BWI airport Premier Check In for exceptional and amazing customer service today @ united. Absolutely grateful. pic.twitter.com/rfLWMqQFJa",2018-01-31 15:53:46,[u'united'],[''],,0,7,958850829225623553,https://twitter.com/AdamAlfi/status/958850829225623553
Brian_Stollery,If # UnitedAirlines denied boarding to a peacock. Can we assume they won't be allowing # DonaldTrump to fly with them either? # braggart # egotist # windbag,2018-01-31 15:52:54,[''],"['UnitedAirlines', 'DonaldTrump', 'braggart', 'egotist', 'windbag']",,0,0,958850610903662593,https://twitter.com/Brian_Stollery/status/958850610903662593
JMP_EBP,Hey @ united Laura our FA On UA5418 is a keeper. Talk about world class service! # whyiflyunited # awesomeemployees,2018-01-31 15:52:18,['united'],"['whyiflyunited', 'awesomeemployees']",,0,1,958850456964468736,https://twitter.com/JMP_EBP/status/958850456964468736
SkylerShores,No longer going out of my way to fly @ united and cancelling the @ Chase United mileage card. Terrible customer service by both companies,2018-01-31 15:51:37,"['united', 'Chase']",[''],,1,2,958850285488803840,https://twitter.com/SkylerShores/status/958850285488803840
getaaron,False dichotomy. The app could do something intelligent like hide the label or show some generic text.,2018-01-31 15:51:18,[''],[''],,0,1,958850204660371456,https://twitter.com/getaaron/status/958850204660371456
getaaron,Nah but you can!,2018-01-31 15:50:40,[''],[''],,0,1,958850047663333376,https://twitter.com/getaaron/status/958850047663333376
MoreMuckrakers,"Emotional Support...WHAT!!? Peacock Dexter Turned Away From United Airlines Flight, what next a gorilla..panther? http://www.huffingtonpost.ca/2018/01/31/emotional-support-peacock-dexter-turned-away-from-united-airlines-flight_a_23348871/?ncid=webmail …",2018-01-31 15:50:07,[''],[''],,0,0,958849908563329024,https://twitter.com/MoreMuckrakers/status/958849908563329024
Cheryl_Searle,"No, THANK YOU for the support and encouragement to implement # Core4 to our customers as well as our @ united family! # beingUnitedpic.twitter.com/ibukg750n8",2018-01-31 15:49:19,['united'],"['Core4', 'beingUnitedpic']",,1,33,958849708746838017,https://twitter.com/Cheryl_Searle/status/958849708746838017
GregCayman,@ United says no to an # emotionalpeacock # goodjobhttp://liveandletsfly.boardingarea.com/2018/01/29/united-airlines-peacock/ …,2018-01-31 15:48:50,[u'United'],"[u'emotionalpeacock', u'goodjobhttp']",,0,0,958849586163941376,https://twitter.com/GregCayman/status/958849586163941376
RamseyDiver,Lots of changes coming for LA's Memorial Coliseum...now United Airlines Memorial Coliseum. New seating options will elevate the game-day experience for fans and donors @ USCTrojans @ DLRGrouppic.twitter.com/OzGGupxtvn,2018-01-31 15:48:00,"['USCTrojans', 'DLRGrouppic']",[''],,9,10,958849375786151936,https://twitter.com/RamseyDiver/status/958849375786151936
wyrwolf,'Emotional support peacock' denied entry on United Airlines flight https://fb.me/FBCaK0it,2018-01-31 15:44:42,[''],[''],,0,0,958848547805323264,https://twitter.com/wyrwolf/status/958848547805323264
BeverlyOnMain,@ united may not like the size of your peacock... but we do. # Serviced # ShowYourTailFeathers # ClassyAFpic.twitter.com/nO30VMZYOB,2018-01-31 15:43:25,['united'],"['Serviced', 'ShowYourTailFeathers', 'ClassyAFpic']",,0,0,958848222394372096,https://twitter.com/BeverlyOnMain/status/958848222394372096
NOLANSPORTSNEWS,My reaction to thispic.twitter.com/a32FLiQbxr,2018-01-31 15:43:06,[''],[''],,0,1,958848144833499136,https://twitter.com/NOLANSPORTSNEWS/status/958848144833499136
tins1222,wow! journey is amazing,2018-01-31 15:43:00,[''],[''],,0,1,958848119625670657,https://twitter.com/tins1222/status/958848119625670657
charles_leroy,I liked a @ YouTube video http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:42:22,[u'YouTube'],[''],,0,0,958847959071907840,https://twitter.com/charles_leroy/status/958847959071907840
tins1222,"as far as i know, there is no testing for an emotional support animal, other than they provide you w/support (from an emotional standpoint) — i agree that there should be guidelines bc bringing a peacock on a plane isn’t the best idea (&would be anxiety provoking to others!)",2018-01-31 15:41:37,[''],[''],,0,0,958847768872841216,https://twitter.com/tins1222/status/958847768872841216
oceandog,Emotional support peacock denied flight by United Airlines https://www.nbcnews.com/storyline/airplane-mode/emotional-support-peacock-denied-flight-united-airlines-n842971 … via @ nbcnews,2018-01-31 15:41:11,[u'nbcnews'],[''],,0,2,958847661410607104,https://twitter.com/oceandog/status/958847661410607104
wwph1079fm,United Airlines denied a women’s emotional support peacock from boarding a flight. Hear more about this peculiar story Thursday morning at 8:45am only on 107.9fm,2018-01-31 15:40:40,[''],[''],,0,0,958847530585985025,https://twitter.com/wwph1079fm/status/958847530585985025
PublicidadBlog,Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó http://dlvr.it/QDTqHJ pic.twitter.com/xAQrsCpE3D,2018-01-31 15:40:12,[''],[''],,0,0,958847412629512192,https://twitter.com/PublicidadBlog/status/958847412629512192
javillan7,Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó http://dlvr.it/QDTqDN # Marketing,2018-01-31 15:40:08,[''],[u'Marketing'],,0,0,958847395172835329,https://twitter.com/javillan7/status/958847395172835329
TuristampaNews,"United Airlines, la aerolínea más verde en el ranking de Newsweek 2017 http://turistampa.com/new/index.php?option=com_content&view=article&id=7223&catid=19&Itemid=109 …",2018-01-31 15:39:26,[''],[''],,0,0,958847220412895232,https://twitter.com/TuristampaNews/status/958847220412895232
PickPosts,United Airlines denies peacock support animal to board plane in New Jersey https://www.triatum.com/united-airlines-denies-peacock-support-animal-to-board-plane-in-new-jersey/ …,2018-01-31 15:39:16,[''],[''],,0,0,958847179778678784,https://twitter.com/PickPosts/status/958847179778678784
katywastaken,@ united has three people working at a counter trying to help a 777 full of people rebook. This is insane.,2018-01-31 15:38:36,['united'],[''],,1,1,958847010010001408,https://twitter.com/katywastaken/status/958847010010001408
YorkiePug,"Thanks, we’re still in line haven’t even talked to a person yet # notimpressed",2018-01-31 15:35:40,[''],[u'notimpressed'],,0,1,958846271120343040,https://twitter.com/YorkiePug/status/958846271120343040
aginghope,United Airlines turns away passenger after attempt to bring peacock on board: Report https://fb.me/88DI2QkCq,2018-01-31 15:35:06,[''],[''],,0,0,958846130707750913,https://twitter.com/aginghope/status/958846130707750913
leannesgarden,'Emotional support peacock' denied entry on United Airlines flight http://ctv.news/sgdc9hk,2018-01-31 15:35:00,[''],[''],,0,0,958846103788642305,https://twitter.com/leannesgarden/status/958846103788642305
tins1222,"that’s the criteria for a service dog. a service dog is completely different from an emotional support dog. (doesn’t have to be a dog, i’m just using that for the example)",2018-01-31 15:34:21,[''],[''],,0,1,958845939011276802,https://twitter.com/tins1222/status/958845939011276802
Israel_Ram81,Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó,2018-01-31 15:34:09,[''],[''],,0,0,958845891946795008,https://twitter.com/Israel_Ram81/status/958845891946795008
jeeni_robles,Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó,2018-01-31 15:34:09,[''],[''],,0,0,958845889103069184,https://twitter.com/jeeni_robles/status/958845889103069184
JoeelSancheez,Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó,2018-01-31 15:34:08,[''],[''],,0,0,958845888608088066,https://twitter.com/JoeelSancheez/status/958845888608088066
ixchelpet,Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó,2018-01-31 15:34:08,[''],[''],,0,0,958845884988575744,https://twitter.com/ixchelpet/status/958845884988575744
angrybirdsbee,United Airlines Refuses To Let Woman Fly With Emotional Support Peacock # angrybirds # bee http://dld.bz/g9wHD,2018-01-31 15:33:17,[''],"[u'angrybirds', u'bee']",,0,0,958845670831591424,https://twitter.com/angrybirdsbee/status/958845670831591424
united,"Hi Rouven, we're so happy our staff was able to help. If you wouldn't mind following us to DM with further details, we'd love to share these kind words with them. ^KL",2018-01-31 15:33:13,[''],[''],,0,3,958845656113627136,https://twitter.com/united/status/958845656113627136
dlhumphrey1,Coliseum sells naming rights to United Airlines http://www.espn.com/college-football/story/_/id/22259284 …,2018-01-31 15:32:15,[''],[''],,0,0,958845410679943169,https://twitter.com/dlhumphrey1/status/958845410679943169
j_mann29,@ united pic.twitter.com/0I9uPjnmHu,2018-01-31 15:31:06,['united'],[''],,0,0,958845122002726912,https://twitter.com/j_mann29/status/958845122002726912
designboom,the 'emotional support peacock' that was banned from united airlines has its own instagram https://www.designboom.com/art/emotional-support-peacock-banned-from-flight-instagram-01-30-2018/ …pic.twitter.com/sIULqWkKMn,2018-01-31 15:30:22,[''],[''],,10,34,958844936702525441,https://twitter.com/designboom/status/958844936702525441
junstar1975,Ok rant over :),2018-01-31 15:29:33,[''],[''],,0,0,958844733530476545,https://twitter.com/junstar1975/status/958844733530476545
LadylawDiane,United Airlines Prevents Woman From Traveling With Emotional Support Peacock  http://jezebel.com/woman-traveling-on-united-airlines-flight-deprived-of-h-1822577820?utm_medium=sharefromsite&utm_source=Jezebel_twitter … via @ jezebel,2018-01-31 15:29:29,[u'jezebel'],[''],,0,0,958844715935264769,https://twitter.com/LadylawDiane/status/958844715935264769
j_mann29,https://amp.businessinsider.com/united-denies-womans-attempt-to-bring-peacock-onto-flight-2018-1 … I emotionally support the emotional support peacock’s desire to fly @ united,2018-01-31 15:29:25,[u'united'],[''],,1,0,958844700592689152,https://twitter.com/j_mann29/status/958844700592689152
junstar1975,She's only a 1 and is working on not being distracted by anything. Peacock or other dogs attacking her doesn't help her & puts me in danger,2018-01-31 15:29:22,[''],[''],,0,0,958844684893290497,https://twitter.com/junstar1975/status/958844684893290497
united,"Thanks for taking the time to file this, Jeannette. Our team will respond to you directly via email to get this voucher sorted out for you. ^AD",2018-01-31 15:29:06,[''],[''],,0,0,958844621647310848,https://twitter.com/united/status/958844621647310848
CandiceMellor,@ united Can I purchase an additional seat for my Peacock Wentz please?,2018-01-31 15:28:57,['united'],[''],,0,9,958844580161519616,https://twitter.com/CandiceMellor/status/958844580161519616
JeanSasson,United Airlines forced an emotional support peacock to give up its seat on a flight http://insder.co/2nmrqCO  via @ thisisinsider,2018-01-31 15:28:00,[u'thisisinsider'],[''],,0,0,958844341698654209,https://twitter.com/JeanSasson/status/958844341698654209
unkert,Thank you United Airlines for taking a stand cause this makes a joke of the system for people with legitimate issues. https://twitter.com/ABC/status/958708468952829954 …,2018-01-31 15:27:54,[''],[''],,0,2,958844315849166848,https://twitter.com/unkert/status/958844315849166848
junstar1975,Journey is a cardiac service dog. She carries my medicine and let's me know when my heart isn't beating right so I can take medicine.,2018-01-31 15:27:47,[''],[''],,0,1,958844286920830976,https://twitter.com/junstar1975/status/958844286920830976
DT_Les,This is a real story??? – Emotional support peacock denied flight by United Airlines https://www.nbcnews.com/storyline/airplane-mode/emotional-support-peacock-denied-flight-united-airlines-n842971 … via @ nbcnews,2018-01-31 15:27:38,[u'nbcnews'],[''],,0,2,958844251156172800,https://twitter.com/DT_Les/status/958844251156172800
junstar1975,Showing they have passed a public access test. That they sit lie down and basically disappear into the background are there for the handler,2018-01-31 15:26:54,[''],[''],,0,1,958844066103463936,https://twitter.com/junstar1975/status/958844066103463936
rolandsghost,The impossible continues to be possible in 2018: I find myself siding with United Airlines. https://twitter.com/business/status/958727344604270592 …,2018-01-31 15:26:15,[''],[''],,0,1,958843902508851200,https://twitter.com/rolandsghost/status/958843902508851200
junstar1975,But ANYONE can get a vest and ID. There needs to be a registry that shows YES the animal is trained. Service Dogs have to pass a test showin,2018-01-31 15:25:49,[''],[''],,0,1,958843795654807553,https://twitter.com/junstar1975/status/958843795654807553
camillo1978,,2018-01-31 15:24:57,[''],[''],,0,0,958843574996619266,https://twitter.com/camillo1978/status/958843574996619266
313bigc,@ united Why do you charge folks who've already booked a ticket more for seat upgrades than someone booking an equivalent seat upgrade on a new reservation?,2018-01-31 15:24:53,['united'],[''],,0,0,958843557955055616,https://twitter.com/313bigc/status/958843557955055616
scifiwritir,I liked a @ YouTube video http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:24:10,[u'YouTube'],[''],,0,0,958843380393480192,https://twitter.com/scifiwritir/status/958843380393480192
TheBookPix,"This is what we have to deal with people. This guy thinks @ United forced him to get up early for his own flight, that they are the “terrible” # TSA (protecting him) and that whatever the reason for the delay wasn’t in some way for his safety (barring a staffing problem). # crewlife",2018-01-31 15:23:58,[u'United'],"[u'TSA', u'crewlife']",,0,1,958843329516572672,https://twitter.com/TheBookPix/status/958843329516572672
kolonelkush,@ united I just tried to bring my emotional support hippopotamus on board with me and I was denied passage on the plane. I can’t go anywhere without him! Please do something! I can’t handle this right now.,2018-01-31 15:23:35,[u'united'],[''],,0,0,958843230430400512,https://twitter.com/kolonelkush/status/958843230430400512
jsuzmunroe,Yes.,2018-01-31 15:22:59,[''],[''],,0,0,958843079162826752,https://twitter.com/jsuzmunroe/status/958843079162826752
yuiso,United Airlines denegó el embarque a una mujer en el aeropuerto de Newark (EEUU) porque esta pretendía viajar con un pavo real como animal de apoyo. La gente está muy loca  https://es.gizmodo.com/united-airlines-deniega-el-embarque-a-una-mujer-que-via-1822566344 …,2018-01-31 15:22:52,[''],[''],,0,7,958843050998067200,https://twitter.com/yuiso/status/958843050998067200
SCCTSIResDev,United Airlines Memorial Coliseum to be new name for L.A. landmark https://lnkd.in/e4nqBuB,2018-01-31 15:22:40,[''],[''],,0,1,958842999613657089,https://twitter.com/SCCTSIResDev/status/958842999613657089
weekendscount,The NEW United Lounge at the DFW Airport https://youtu.be/Ss4Ed0pgJo0  via @ YouTube # unitedclub @ united @ DFWAirport # familytravel. # travel # unitedairlines # united,2018-01-31 15:22:08,"[u'YouTube', u'united', u'DFWAirport']","[u'unitedclub', u'familytravel', u'travel', u'unitedairlines', u'united']",,0,2,958842865970446336,https://twitter.com/weekendscount/status/958842865970446336
drmartinking,BBC News - 'Emotional support peacock' barred from United Airlines plane http://www.bbc.co.uk/news/world-us-canada-42880690 …,2018-01-31 15:21:24,[''],[''],,0,0,958842682729746432,https://twitter.com/drmartinking/status/958842682729746432
AndreaGer,"Finally, United did something right! Peacock on a plane? Hell no! RT @ ABC: Woman arrives with an “emotional support peacock” at Newark Airport. United Airlines allegedly refused to let the woman board the aircraft with her peacock. http://abcn.ws/2BEHeoI pic.twitter.com/p1bNjL71GM",2018-01-31 15:19:17,[u'ABC'],[''],,0,1,958842147817451522,https://twitter.com/AndreaGer/status/958842147817451522
HeatherSeabrook,Feel the same about @ AlaskaAir! Always great service and very # familyfriendly # airline,2018-01-31 15:19:06,['AlaskaAir'],"['familyfriendly', 'airline']",,0,2,958842102212804608,https://twitter.com/HeatherSeabrook/status/958842102212804608
ChiBizJournal,What United Airlines will NOT get from the LA Coliseum naming rights deal: http://bizj.us/1phbpw,2018-01-31 15:19:00,[''],[''],,0,0,958842080188608519,https://twitter.com/ChiBizJournal/status/958842080188608519
Cryptofire16,"9-11....Major stock sell-offs hit the airline and insurance sectors as anticipated when trading resumed. Hardest hit were American Airlines and United Airlines, carriers whose planes were hijacked for the terrorist attacks. NEWS AFFECTING MARKETS.",2018-01-31 15:17:41,[''],[''],,0,1,958841746523344898,https://twitter.com/Cryptofire16/status/958841746523344898
Digital_DevRBLX,maybe,2018-01-31 15:17:24,[''],[''],,0,0,958841675530502144,https://twitter.com/Digital_DevRBLX/status/958841675530502144
united,"Wishing you a wonderful birthday, Edward. We hope you enjoyed your flight. ^KL",2018-01-31 15:16:59,[''],[''],,0,1,958841569158705152,https://twitter.com/united/status/958841569158705152
Jprime235,I liked a @ YouTube video http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:16:34,[u'YouTube'],[''],,0,0,958841466759020545,https://twitter.com/Jprime235/status/958841466759020545
lenniusce,"Yes, I sent the claim form 3 months ago",2018-01-31 15:16:01,[''],[''],,0,0,958841328179163136,https://twitter.com/lenniusce/status/958841328179163136
RouvenWessling,I don’t know if there’s a way of getting my thanks to these employees but they made me a very happy customer in a stressful situation. Thank you @ united!,2018-01-31 15:15:14,[u'united'],[''],,0,0,958841130296070144,https://twitter.com/RouvenWessling/status/958841130296070144
RouvenWessling,I have to thank @ united for some amazing customer service when I missed my flight from Berlin to Newark (with a connection to San Francisco) yesterday. https://twitter.com/RouvenWessling/status/958276702052016128 …,2018-01-31 15:15:13,[u'united'],[''],,0,3,958841127796326400,https://twitter.com/RouvenWessling/status/958841127796326400
NewsInTheWorld,Woman's huge 'emotional support' peacock not allowed on United Airlines flight http://www.independent.co.uk/news/world/americas/peacock-emotional-support-animal-dexter-flight-barred-artists-ventiko-newark-los-angeles-united-a8186671.html?utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter …,2018-01-31 15:15:10,[''],[''],,0,0,958841112629796865,https://twitter.com/NewsInTheWorld/status/958841112629796865
shadowofshoe,Thank you for your response. Good luck,2018-01-31 15:14:11,[''],[''],,0,0,958840867682488320,https://twitter.com/shadowofshoe/status/958840867682488320
WalshonMergers,The nerve: United Airlines Prevents Woman From Traveling With Emotional Support Peacock  https://jezebel.com/woman-traveling-on-united-airlines-flight-deprived-of-h-1822577820about:invalid#zSoyz …,2018-01-31 15:14:05,[''],[''],,0,0,958840842239774721,https://twitter.com/WalshonMergers/status/958840842239774721
DarrynWeinstein,Flight Companion Ruffles Some Feathers at United Airlines http://dlvr.it/QDThxF,2018-01-31 15:14:03,[''],[''],,0,0,958840833305853952,https://twitter.com/DarrynWeinstein/status/958840833305853952
DarrynWeinstein,"Woman Claims Peacock Was Her Support Animal, United Airlines Says No http://dlvr.it/QDThtz",2018-01-31 15:14:03,[''],[''],,0,0,958840831758209026,https://twitter.com/DarrynWeinstein/status/958840831758209026
SecretFlying,"Non-stop from Los Angeles to Cancun, Mexico for only $238 roundtrip with @ united. http://www.secretflying.com/posts/los-angeles-cancun-mexico-198-roundtrip/ …pic.twitter.com/b9hBl8ghVO",2018-01-31 15:13:57,[u'united'],[''],,8,8,958840806772625408,https://twitter.com/SecretFlying/status/958840806772625408
The4664,Jeg kunne lide en video på @ YouTube http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:13:55,[u'YouTube'],[''],,0,0,958840797671120896,https://twitter.com/The4664/status/958840797671120896
CCW40,FACT CHECK: Did United Airlines Deny a Passenger's Request to Fly with Emotional Support Peacock? https://www.snopes.com/united-airlines-emotional-support-peacock/#.WnJNO639DyI.twitter- … I sure as h ell hope so...F***N retards...it probably was # PELOSI after last night's speech.,2018-01-31 15:13:19,[''],[u'PELOSI'],,0,0,958840648114765824,https://twitter.com/CCW40/status/958840648114765824
BCalStewardess,# UnitedAirlines # Dreamliner # Retrolivery # AvGeekpic.twitter.com/IK4WrIxPz1,2018-01-31 15:13:02,[''],"['UnitedAirlines', 'Dreamliner', 'Retrolivery', 'AvGeekpic']",,15,72,958840575746281473,https://twitter.com/BCalStewardess/status/958840575746281473
isaiasvela3,I liked a @ YouTube video http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:12:17,[u'YouTube'],[''],,0,0,958840389523427333,https://twitter.com/isaiasvela3/status/958840389523427333
united,"Nice, that's a great way to use your miles. We hope you enjoy your new phone. ^JR",2018-01-31 15:11:31,[''],[''],,0,1,958840192827211776,https://twitter.com/united/status/958840192827211776
Truth4Tutwiler,All depositions are available to anyone. Want to know what your tax dollars are paying for? Ask # USM # SMTTT # unitedairlines has better attorneys # Mississippi # SouthernNotState # breaking Dean of Students said what? Get the recording! # tutwilerhackpic.twitter.com/XsYLUQF09N,2018-01-31 15:10:55,[''],"['USM', 'SMTTT', 'unitedairlines', 'Mississippi', 'SouthernNotState', 'breaking', 'tutwilerhackpic']",,5,4,958840042100871168,https://twitter.com/Truth4Tutwiler/status/958840042100871168
united,"Mike, we apologize for any difficulty you had on your trip. We always want travel to go smoothly. ^JR",2018-01-31 15:10:38,[''],[''],,0,0,958839973129601024,https://twitter.com/united/status/958839973129601024
Truth4Tutwiler,All depositions are available to anyone. Want to know what your tax dollars are paying for? Ask # USM # SMTTT # unitedairlines has better attorneys # Mississippi # SouthernNotState # breaking # TaxCutsandJobsActpic.twitter.com/2ekArJOaqp,2018-01-31 15:10:13,[''],"['USM', 'SMTTT', 'unitedairlines', 'Mississippi', 'SouthernNotState', 'breaking', 'TaxCutsandJobsActpic']",,5,4,958839869488467968,https://twitter.com/Truth4Tutwiler/status/958839869488467968
Truth4Tutwiler,All depositions are available to anyone. Want to know what your tax dollars are paying for? Ask # USM # SMTTT # unitedairlines has better attorneys # Mississippi # SouthernNotState # breakingpic.twitter.com/IF1BQGUG9I,2018-01-31 15:09:50,[''],"['USM', 'SMTTT', 'unitedairlines', 'Mississippi', 'SouthernNotState', 'breakingpic']",,5,4,958839772272881665,https://twitter.com/Truth4Tutwiler/status/958839772272881665
united,"Hi Lenny, did you send us a claim form? If so, please DM us details with the information. ^JRhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-01-31 15:09:32,[''],[''],,0,0,958839696540418048,https://twitter.com/united/status/958839696540418048
united,"Hi Andy, thank you for letting us know. We're here if you need any further assistance. ^KL",2018-01-31 15:08:50,[''],[''],,0,1,958839518391517184,https://twitter.com/united/status/958839518391517184
KarlosAriasM,pic.twitter.com/V2qPpoda3M,2018-01-31 15:08:05,[''],[''],,0,0,958839329870307328,https://twitter.com/KarlosAriasM/status/958839329870307328
knowmyfuture,United Airlines denied a woman trying to fly with her emotional support peacock http://howtoknowmyfuture.com/2018/01/31/united-airlines-denied-a-woman-trying-to-fly-with-her-emotional-support-peacock/ …pic.twitter.com/TtM6hV6GYG,2018-01-31 15:08:00,[''],[''],,0,0,958839311872528385,https://twitter.com/knowmyfuture/status/958839311872528385
PinkMonorail,My faith in @ united is beginning to be restored.,2018-01-31 15:07:35,['united'],[''],,0,1,958839206142332928,https://twitter.com/PinkMonorail/status/958839206142332928
kitcatgirl,When people try to get their stuff out of the overhead compartments before the plane fully stops and the flight crew yells at everyone @ united # keepingeveryonesafe,2018-01-31 15:07:34,['united'],['keepingeveryonesafe'],,0,0,958839200891236352,https://twitter.com/kitcatgirl/status/958839200891236352
