text,date,retweets,favorites,negative,neutral,positive,compound
No problem. Thanks for counting on us. Cheers. ^JR,2018-02-04 15:13:37,0,0,0.308,0.314,0.377,0.2732
@ united I just traveled DCA to Portland to Orange County to DCA. I understand connections I had direct connections through IAH for this trip and paid $471 for a multi city trip. Not happening on this Texas trip.,2018-02-04 15:13:30,0,0,0.0,0.922,0.078,0.4215
"Tomorrow: Detroit to Newark on @ united: 7,500 miles. On @ Delta it's 60,000. # skymiles is a huge scam.",2018-02-04 15:13:28,0,0,0.17,0.596,0.234,0.1027
You owe your passengers diverted on flight #5943 @ united updated information. They are all sitting there in the dark. Your personnel are telling them nothing & being rude. Come on! Either you are flying to Colorado Springs tonight or you cancel the flight! # youweregood,2018-02-04 15:13:22,0,0,0.042,0.836,0.123,0.5946
"We see where you're coming from, Brad. We make no excuse for the lack of notification. We can do better to keep you in the loop, and ask that if this ever happens again, you notify us. We'll try our best to keep you informed as information becomes available. ^JR",2018-02-04 15:12:51,0,0,0.078,0.777,0.145,0.5994
"We appreciate your sincere feedback. We hope you will be able to find a fare that works for you. If you want to DM your dates, we can take a look to see what fares are available as well. ^MD",2018-02-04 15:12:18,0,0,0.0,0.738,0.262,0.8658
@ united another ~1 hr flight 100% late the very next time after the last. Short flights are too hard to/from DEN for you. Weather not a factor.,2018-02-04 15:11:56,0,0,0.05,0.851,0.099,0.34
@ United don’t think he likes you. Wonder why?,2018-02-04 15:11:44,0,0,0.0,0.517,0.483,0.6808
"United Airlines, you owe a a few drinks and a full body massage after the hell you put me through tonight. Sprinted to three different gates to now being stuck over night in D.C.",2018-02-04 15:10:49,0,2,0.176,0.749,0.075,-0.5859
Not yet. I have tried multiple dates to create a trip from DCA to IAH for less than $900 economy. I’d have to go to Chicago to IAH to get it in the $700’s. This new round trip fare in your online website booking appears like price fixing and does not help anyone. Wow.,2018-02-04 15:09:29,0,0,0.092,0.829,0.079,-0.1852
"Hi Autif, is this in regards to a future reservation? It sounds like you may be referring to our Basic Economy fare, which is different from our standard Economy fare, as it is a more restrictive fare. ^KL",2018-02-04 15:09:24,0,0,0.0,0.933,0.067,0.3612
"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html …",2018-02-04 15:08:56,0,0,0.0,0.765,0.235,0.5574
Two hours later and @ united is as unhelpful as always. # justmyluck,2018-02-04 15:08:12,0,0,0.0,0.781,0.219,0.4215
"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html … via @ opusvo # smallbizpic.twitter.com/ORv5aoJtb9",2018-02-04 15:08:03,0,0,0.0,0.796,0.204,0.5574
"You're welcome, Megan. ^JR",2018-02-04 15:07:39,0,0,0.0,0.5,0.5,0.4588
"no, she’s annoying and i want her away from me.",2018-02-04 15:07:35,0,1,0.402,0.492,0.107,-0.5574
"SJMUN lands in Boston! Grateful to the @ united crew. Hoping to catch the Super Bowl in progress... Very lucky to have an A+ pilot, co-pilot, and flight attendants!",2018-02-04 15:07:34,0,19,0.0,0.587,0.413,0.9449
"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html … via @ INCpic.twitter.com/7GnKvWWnzm",2018-02-04 15:07:28,0,0,0.0,0.787,0.213,0.5574
"Sounds like quite an experience. What's your flight number, Alex? ^MD",2018-02-04 15:07:18,0,3,0.0,0.703,0.297,0.4215
Beware of code share flights... @ united https://twitter.com/pet1713/status/960288101649272832 …,2018-02-04 15:06:38,0,0,0.0,0.5,0.5,0.6124
@ united any chance you are streaming the big game on domestic flights? Flight is overlapping the game almost min for min. :),2018-02-04 15:06:28,0,0,0.0,0.709,0.291,0.7783
Global warming strikes again... sorry my friend. # AtTheirMercy,2018-02-04 15:05:41,0,2,0.302,0.317,0.381,0.25
"It isn't, it's a contract lounge. However, when I fly Turkish, Lufthansa, or Swiss with my United *G I can get in... So it's weird that the reverse with United is an exception here",2018-02-04 15:05:09,0,0,0.056,0.787,0.157,0.5606
"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This… https://goo.gl/fb/AwwnM3",2018-02-04 15:04:28,0,0,0.0,0.843,0.157,0.4215
Clearly it was weather related. The issue was being on the plane for 4.5 hours before takeoff and there being a 2 hr stretch in there when nothing was communicated -after being told we were leaving the gate. nothing can be done about weather. But the lack of communication can.,2018-02-04 15:04:17,0,0,0.045,0.902,0.053,0.1027
"Hey Debbie, we're always happy to see you and hope to welcome you back again very soon. ^TP",2018-02-04 15:04:02,0,0,0.0,0.61,0.39,0.8625
"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html …",2018-02-04 15:03:54,0,0,0.0,0.777,0.223,0.5574
"Hey Carla, can we assist you with anything? ^MD",2018-02-04 15:03:46,0,0,0.0,1.0,0.0,0.0
Please DM your confirmation number so we can take a closer look. ^TPhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-04 15:03:14,0,0,0.0,0.735,0.265,0.3818
"# EWR # SFO @ United Delayed (@Newark Liberty International Airport in Newark, NJ) https://www.swarmapp.com/c/bkamuRWvudg",2018-02-04 15:03:07,0,0,0.111,0.526,0.363,0.6486
Dan Lounge isn’t a Star Alliance lounge to the best of my knowledge.,2018-02-04 15:02:57,0,0,0.0,0.724,0.276,0.6369
"Nervous: 6-12"" of expected Tuesday during the day at @ FlyVail @ FlyAspenAirport and HDN. Anyone considering a travel waiver? @ united @ AmericanAir @ Delta",2018-02-04 15:02:46,0,0,0.092,0.786,0.122,0.1779
United Airlines Just Found a Brand New Way to Tweak the Nerves of Economy Class Passengers @ ChrisMatyszczyk https://www.inc.com/chris-matyszczyk/united-airlines-just-found-a-brand-new-way-to-tweak-nerves-of-economy-class-passengers.html … via @ Inc they are just creating more reasons for us to NOT fly with them.,2018-02-04 15:02:44,0,0,0.041,0.814,0.145,0.5574
2 times in 3 days I’m reminded how terrible @ united is!!!! # theworst # nocustomerservice,2018-02-04 15:02:43,0,0,0.266,0.56,0.174,-0.3544
@ united hey cowards....... planes go in the air....,2018-02-04 15:02:30,0,0,0.0,0.714,0.286,0.4215
You too! One runway open at O'Hare!,2018-02-04 15:01:38,0,0,0.0,1.0,0.0,0.0
"After a long, hot, dusty day of touring EZE, *thank you* @ united for having a shower in the Alliance lounge. And I’m sure my fellow passengers thank you, too.",2018-02-04 15:01:16,0,3,0.0,0.759,0.241,0.765
@ united https://twitter.com/marauderstyle/status/960286784746938368 …,2018-02-04 15:01:07,0,0,0.0,0.263,0.737,0.4215
@ united https://twitter.com/marauderstyle/status/960283248583692288 …,2018-02-04 15:00:44,0,0,0.0,0.263,0.737,0.4215
"Full price 2.7k first class ticket..delay, longer delay, missed connection, reroute.. (with an economy window seat on tiny jet for 4hrs)...reroute flight now delayed another 2 hrs. Now will be missing another connection. Aka sleeping in ASE airport",2018-02-04 15:00:36,1,0,0.207,0.793,0.0,-0.765
"# Business United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing - Almost everyone talked about the 2028 Olympics when they announced the deal. There's just one little problem. http://ht.ly/fufd50gn170",2018-02-04 15:00:29,0,0,0.062,0.82,0.118,0.2944
I’ve had nothing but horror stories from United. I’ll pay more and fly Delta every time.,2018-02-04 14:59:58,0,0,0.072,0.583,0.345,0.7962
I'd love to see a picture of his passportSsssss... What countries are you missing Josh?,2018-02-04 14:59:30,0,0,0.12,0.652,0.228,0.4588
United Airlines wants to see more paperwork before passengers fly with emotional-support animals. http://newsday.com/travel/united- …,2018-02-04 14:59:00,0,1,0.0,0.823,0.177,0.4215
. @ TurkishAirlines the official airline of Super Bowl 52...... @ united @ Delta ... @ cvpayne @ trish_regan @ LizClaman @ Varneyco,2018-02-04 14:58:56,0,0,0.0,0.66,0.34,0.7717
Done,2018-02-04 14:58:22,0,1,0.0,1.0,0.0,0.0
Hey @ roostercedwards if @ united can't get you to the game you can always watch it on TV; but I've got a pair of daughters that whine to me on a regular basis they haven't seen @ TpTroubadours play live yet!,2018-02-04 14:58:22,1,1,0.145,0.81,0.045,-0.6365
@ united @ AmericanAir @ delta @ potus @ foxnews @ nbc embarrassing that @ TurkishAirlines is sponsoring pregame for Americas most promoted sporting event. No surprise since @ nfl is against us vets and the US Flag.,2018-02-04 14:58:20,0,0,0.127,0.661,0.211,0.4927
"Hey Kaitlin, is she now on her way? Does she currently need assistance? ^MD",2018-02-04 14:57:59,1,2,0.0,1.0,0.0,0.0
"Set to hopefully fly to Chicago, sleep at airport(?) and fly at 7AM. Thanks @ united",2018-02-04 14:57:43,0,0,0.0,0.588,0.412,0.8126
"Ehh, Josh pays for his world travels... Heh heh... Can we say.... RO-TA-VIRUS .. chuckles...pic.twitter.com/pgdmkv6Ao6",2018-02-04 14:57:19,0,0,0.103,0.897,0.0,-0.1531
This is not cool @ united - Did not hear about this new policy. Hope this is a mistake. I don't wanna see @ staralliance members not letting me when flying internationallyhttps://twitter.com/liorus/status/960276257903730688 …,2018-02-04 14:56:47,0,0,0.205,0.706,0.089,-0.4203
United Airlines,2018-02-04 14:56:23,0,2,0.0,0.263,0.737,0.4215
"Latest Business News United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing http://dlvr.it/QF1NXS @ LocalBusPodpic.twitter.com/dWFZBb9SLN",2018-02-04 14:56:06,0,0,0.0,0.805,0.195,0.5574
"Following peacock fiasco, United Airlines tightens policy for comfort ... - http://Stuff.co.nz http://dlvr.it/QF1N4J",2018-02-04 14:55:05,0,0,0.199,0.482,0.319,0.25
"Hey Lior, can you please DM your confirmation number so we can check out your lounge access? Thank you. ^ADhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-04 14:54:53,0,0,0.0,0.725,0.275,0.6662
"We're glad you are enjoying the game day spirit, Tim. Thanks for flying with us today. ^AD",2018-02-04 14:54:02,0,1,0.0,0.542,0.458,0.875
Brush your teeth and back up! Ugh @United Airlines Term C Newark Liberty Airport https://www.instagram.com/p/Beys_LBlpg_/,2018-02-04 14:53:57,0,0,0.151,0.649,0.2,0.2244
"Have a great flight and an incredible trip to Paris, Natalie. ^AD",2018-02-04 14:53:34,0,1,0.0,0.709,0.291,0.6249
United airlines making direct TV free so everyone can watch the Superbowl is one of the most American things I've ever experienced,2018-02-04 14:53:21,0,4,0.0,0.766,0.234,0.7269
. @ United Airlines Paid Millions to Put Its Name On This Stadium. But Here's the Fine Print @ billmurphyjr https://www.inc.com/bill-murphy-jr/united-airlines-paid-millions-to-put-its-name-on-this-stadium-but-heres-fine-print.html … via @ Inc,2018-02-04 14:53:05,0,0,0.0,0.796,0.204,0.5574
"I hear you. The @ united flight from YYT to EWR was always full, yet they cancelled it.",2018-02-04 14:52:08,0,0,0.106,0.745,0.149,0.2023
United Airlines Paid Millions to Put Its Name On This Stadium. But Here's the Fine Print billmurphyjr http://on.inc.com/2BUdcgQ,2018-02-04 14:51:14,0,0,0.0,0.777,0.223,0.5574
Whiskey Tango Foxtrot! WTF,2018-02-04 14:50:44,0,0,0.617,0.383,0.0,-0.7027
Well the Dan lounge is a bit of a dump anyway,2018-02-04 14:50:23,0,0,0.222,0.598,0.179,-0.128
"United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing http://dlvr.it/QF1LtZ pic.twitter.com/Xd2I9hjCNw",2018-02-04 14:50:08,0,0,0.0,0.765,0.235,0.5574
Paris? What a great city! Hope the flood waters have gone down. You'll have a great time anyway.,2018-02-04 14:49:56,0,0,0.0,0.533,0.467,0.908
TLV of course,2018-02-04 14:49:45,0,0,0.0,1.0,0.0,0.0
United Airlines Paid Millions to Put Its Name On This Stadium. But Here's the Fine Print @ billmurphyjr http://on.inc.com/2BUdcgQ,2018-02-04 14:49:12,4,3,0.0,0.777,0.223,0.5574
Thanks @ united. You have no idea why have cancelled one flight due to weather!!! pic.twitter.com/6nTcimvChT,2018-02-04 14:49:10,0,3,0.193,0.505,0.302,0.5229
Ready for vacation! ( @ united + @ Paris)pic.twitter.com/HCztqp6ev6,2018-02-04 14:48:46,0,2,0.0,0.349,0.651,0.68
"@ united So my plane has been in Newark since 11:51 am. It’s now 5:45 pm. We should have begun boarding 30 minutes ago, but they seem to have just now discovered a problem with one of the engines? What the hell were they doing between noon and 5:00 pm?",2018-02-04 14:47:04,0,0,0.18,0.787,0.033,-0.8862
"Ouch. What's going on, Bre? Can we assist you with anything? ^MD",2018-02-04 14:46:32,0,0,0.0,1.0,0.0,0.0
"Sorry to keep you waiting, Ashcon. Your flight is currently scheduled to depart at 8:05 p.m. as we await clearance for take off, from Air Traffic Control. ^KL",2018-02-04 14:46:11,0,0,0.045,0.906,0.049,0.0258
That sounds extremely weird. What airport?,2018-02-04 14:44:57,0,0,0.285,0.715,0.0,-0.2484
"RT vrai777: United Airlines Spent $69 Million on This Stadium Naming Deal, But They're Not Getting This 1 Important Thing https://goo.gl/fb/fHNRb7  -Inc",2018-02-04 14:44:13,0,0,0.0,0.805,0.195,0.5574
"Hey Jake, please let us know what's going on. ^TP",2018-02-04 14:43:34,0,0,0.0,0.796,0.204,0.3182
I flew to San Francisco on Air NZ and loved it. Flew home on United Airlines and vowed to only ever fly Air NZ from that point onwards!,2018-02-04 14:43:13,0,2,0.0,0.781,0.219,0.7901
