text,date,retweets,favorites,negative,neutral,positive,compound
Any Eta yet on when you will be on a flight?,2018-02-02 15:50:22,0,0,0.0,1.0,0.0,0.0
This @ united delay from ORD to FSD is a killer,2018-02-02 15:49:23,0,1,0.429,0.39,0.182,-0.5859
Postcard duty. Lol,2018-02-02 15:49:22,0,1,0.0,0.417,0.583,0.4215
Oh Lord!,2018-02-02 15:47:25,0,0,0.0,1.0,0.0,0.0
My flight to São Paulo is supposed to leave Newark at 10pm. But it doesn’t seem like I’ll make there on time. @ AirCanada @ united,2018-02-02 15:47:07,0,0,0.044,0.764,0.193,0.6249
"We're so glad to hear this, Amanda, and happy that she could lend a hand. ^KF",2018-02-02 15:45:55,0,0,0.0,0.541,0.459,0.8805
Emotional support peacock barred from flying on United Airlines http://po.st/Ytyo6I  via @ SmithsonianMag - How far will we go???,2018-02-02 15:45:47,0,0,0.0,0.647,0.353,0.7677
"First, the pilot got late to the airport, then a passenger decided to leave the flight before it took off and finally, Newark Airport is closed. My flight was supposed to leave at 4pm, and now it’s already 6:45pm. Hey @ AirCanada and @ united, what happens if I can’t make it?",2018-02-02 15:45:29,0,0,0.048,0.896,0.056,0.34
Why United Airlines has got into a flap over a peacock - FEDERAL guidelines in America stipulate that airlines must allow passengers with disabilities to bring support animals onto flights. The rules were originally designed with guide dogs for the bl... http://ow.ly/Lp7050glSYD,2018-02-02 15:45:28,2,3,0.0,0.829,0.171,0.7506
Safe travels brother!!! I’m sending my new address!,2018-02-02 15:45:13,0,1,0.0,0.632,0.368,0.6209
United Airlines releases new emotional animal support policy. https://madisonkroner.wordpress.com/2018/02/02/united-airlines-releases-new-emotional-animal-support-policy/ …pic.twitter.com/D4SAQ0CCM7,2018-02-02 15:44:58,0,0,0.0,0.458,0.542,0.7269
No Dubai this trip.,2018-02-02 15:44:37,0,1,0.423,0.577,0.0,-0.296
Please have your sister contact us directly for assistance. ^TP,2018-02-02 15:44:20,0,0,0.0,0.796,0.204,0.3182
United Airlines Cracking Down On Emotional Support Spouses<em></em> https://www.theonion.com/united-airlines-cracking-down-on-emotional-support-spou-1822676070about:invalid#zSoyz …,2018-02-02 15:43:59,0,0,0.0,0.458,0.542,0.7269
Hey Haley. What is your flight number today? ^KF,2018-02-02 15:43:56,0,0,0.0,0.86,0.14,0.0772
New post (Why United Airlines has got into a flap over a peacock) has been published on Like|follow|subscribe - http://hawaguff.com/why-united-airlines-has-got-into-a-flap-over-a-peacock/ …pic.twitter.com/tI68PXVMLy,2018-02-02 15:43:20,0,0,0.0,0.851,0.149,0.4215
"Why United Airlines has got into a flap over a peacock, FEDERAL guidelines in America stipulate that airlines... https://fb.me/1I2g389sS",2018-02-02 15:43:16,0,0,0.0,0.851,0.149,0.4215
Any luck?,2018-02-02 15:41:59,0,0,0.0,0.25,0.75,0.4588
You changed my sister's flight she now has a six and a half hour layover and in reward for her troubles you took her aisle seat and gave her a windowless window seat. Way to go,2018-02-02 15:41:39,0,0,0.08,0.822,0.098,0.1779
"Last min decision to ditch our home ( # DEN) to # ORD layover due to an orig 30 min delay, & knew the chances of making our 2nd might be slim. Thx 2 Carmen's help at @ United # LAX we made the switch hassle-free & are on our way home. # FlyTheFriendlySkies # HappyTravelers",2018-02-02 15:40:48,0,0,0.043,0.772,0.185,0.7579
"Hey Matt, what flight were you on today? ^MD",2018-02-02 15:40:26,0,0,0.0,1.0,0.0,0.0
"Your secret is safe with us, Carolyn. ^KF",2018-02-02 15:40:23,0,1,0.0,0.707,0.293,0.4404
Let’s go @ united!!! Why does everybody else have priority over us???? This is what I get when I don’t fly @ Delta or @ AmericanAir ....pic.twitter.com/JxPBuZxzWW,2018-02-02 15:40:05,0,0,0.0,0.819,0.181,0.6844
"We never want to interfere with your travel, and are working to have you on your way as soon as we can. We'll be sure to pass this suggestion along to the appropriate department. ^KL",2018-02-02 15:38:45,0,0,0.033,0.904,0.063,0.2681
I’m not a fan of @ united but the @ staralliance has the best mileage redemptions so I end up flying them.....,2018-02-02 15:37:29,0,0,0.131,0.626,0.242,0.6861
"Was boarding a United Airlines flight. Was taken aback when the gate agent said over the loud speaker ""passengers with disabilities may board""..really United? What happened to ""persons needing extra time may board."" Seems compassion should be part of your staff training.",2018-02-02 15:36:52,0,0,0.0,0.815,0.185,0.8225
@ united has no juice at RDU.... @ JetBlue gets priority over @ united.....,2018-02-02 15:36:33,0,0,0.157,0.643,0.2,0.1531
Why United Airlines has got into a flap over a peacock http://ift.tt/2DZib5W,2018-02-02 15:36:06,0,0,0.0,0.763,0.237,0.4215
Thanks. Already took care of it.,2018-02-02 15:35:59,0,0,0.0,0.396,0.604,0.7269
@ united is as bad as @ American with on time departures....Smmfh – bei Raleigh-Durham International Airport (RDU),2018-02-02 15:35:18,0,0,0.172,0.69,0.138,-0.1779
United Airlines Cracking Down On Emotional Support Spouses https://trib.al/Pbh06Bj,2018-02-02 15:34:57,0,0,0.0,0.458,0.542,0.7269
Why United Airlines has got into a flap over a peacock http://dlvr.it/QDnD3t pic.twitter.com/iI2S9iH3qL,2018-02-02 15:34:34,0,0,0.0,0.763,0.237,0.4215
Why United Airlines has got into a flap over a peacock http://business-systems.online/why-united-airlines-has-got-into-a-flap-over-a-peacock/ …,2018-02-02 15:34:28,0,0,0.0,0.763,0.237,0.4215
Also are the days of free @ DIRECTV when the flights are screwed up gone? After 4 hours I’d hope for free tv and a round of drinks or a Tapas box....,2018-02-02 15:34:16,0,0,0.087,0.654,0.259,0.743
"During a House Transportation Committee hearing on airline customer service, United Airlines CEO Oscar Munoz expla... http://bit.ly/2GHdV8I",2018-02-02 15:32:37,0,0,0.0,0.843,0.157,0.4215
Why United Airlines has got into a flap over a peacock... pic.twitter.com/bSk91H4HY3,2018-02-02 15:31:26,0,0,0.0,0.763,0.237,0.4215
Sounds about right,2018-02-02 15:31:03,0,0,0.0,1.0,0.0,0.0
# Business Why United Airlines has got into a flap over a peacock - FEDERAL guidelines in America stipulate that airlines must allow passengers with disabilities to bring support animals onto flights. The rules were originally designed with guide dogs ... http://ow.ly/onyF50glSEZ,2018-02-02 15:30:43,0,0,0.0,0.825,0.175,0.7506
# Business # Finance Why United Airlines has got into a flap over a peacock - FEDERAL guidelines in America stipulate that airlines must allow passengers with disabilities to bring support animals onto flights. The rules were originally designed with gu... http://ht.ly/jTWJ50glSH1,2018-02-02 15:30:38,0,0,0.0,0.821,0.179,0.7506
We're thrilled to hear this. Please share your confirmation number with us via DM and we'd love to send kudos. ^MDhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-02 15:30:30,0,0,0.0,0.476,0.524,0.9385
"Just booked IAD-IAH-SYD. Thanks, @ united for not making me fly all the way to SFO to connect!",2018-02-02 15:30:19,0,1,0.0,0.715,0.285,0.7177
There was heat since temperatures at that altitude are generally below freezing... They just turned it way down... Ridiculous for sure... But next time hit the flight attendant call button and they will bring you some extra blankets! I was trained as a flight attendant.,2018-02-02 15:28:58,0,0,0.062,0.938,0.0,-0.4199
"Hey so just hypothetically ... I chose my laptop bag over my clothes/toothpaste/pills for my one Basic Economy carry-on for a flight that was supposed to leave at 4:15. It’s now 7:23. Should my flight get canceled, what happens to a BE flier’s clothes/toothpaste/pills overnight?",2018-02-02 15:28:51,0,0,0.028,0.972,0.0,-0.0516
Thank you sweet Ammy!! I am excited about the possibilities of technology and using it to bring our global company just a little bit closer together! I loved meeting you this past week!,2018-02-02 15:28:08,0,3,0.0,0.667,0.333,0.918
Why United Airlines has got into a flap over a peacock http://dlvr.it/QDn9yW # businesspic.twitter.com/aQwm9waKnr,2018-02-02 15:28:05,0,0,0.0,0.781,0.219,0.4215
Why United Airlines has got into a flap over a peacock http://dlvr.it/QDn9yV pic.twitter.com/A8G9T7Uhwt,2018-02-02 15:28:04,0,0,0.0,0.763,0.237,0.4215
That would be extra cheating wouldn’t it?,2018-02-02 15:27:55,0,1,0.375,0.625,0.0,-0.5574
"@ united if I wanted my bag checked, I would have bought your stripped down basic economy fare. Anyhow, while all airlines can suck, I still prefer @ AmericanAir",2018-02-02 15:27:51,0,1,0.105,0.794,0.101,-0.0258
"Hi, Freddy. Do you have her confirmation number? Please DM us with further details and we can take a look. ^EB https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-02 15:27:40,0,0,0.0,0.828,0.172,0.4515
@ united thanks for the free meal!!! pic.twitter.com/08xhhoxhP4,2018-02-02 15:27:37,0,0,0.0,0.288,0.712,0.8713
Why United Airlines has got into a flap over a peacock http://ift.tt/2DZib5W,2018-02-02 15:26:13,0,0,0.0,0.763,0.237,0.4215
"Hey Matt, what's your flight number today? ^MD",2018-02-02 15:25:31,0,0,0.0,0.843,0.157,0.0772
"That moment when @ united makes you gate check a bag that clearly fits inside the “bag sizer”, and then you realize your headphones were in that bag. It’s gunna be a LONG flight without music or entertainment To add insult to injury, there is plenty of overhead space available",2018-02-02 15:24:16,1,0,0.151,0.751,0.098,-0.4464
"Hey there, we see a snack should have been offered on the flight. Were you able to grab a snack? ^MD",2018-02-02 15:24:04,0,0,0.0,1.0,0.0,0.0
"@ united My sister’s flight was delayed at O’Hare because the original plane was having air-conditioning problems, she just boarded the flight but is pretty upset about the ordeal with our diabetic parents having to wait so long, what can be done?",2018-02-02 15:23:07,0,0,0.135,0.706,0.158,0.2846
"My mom is worried bc my brother's plane should've left two hours ago and she says ""I am so yelping about United Airlines"". You gettem, Michelle.",2018-02-02 15:22:34,0,1,0.075,0.82,0.105,0.2177
Why United Airlines has got into a flap over a peacock https://sandwrite.com/why-united-airlines-has-got-into-a-flap-over-a-peacock/ …pic.twitter.com/omFGh7OycH,2018-02-02 15:22:27,0,0,0.0,0.763,0.237,0.4215
Why United Airlines has got into a flap over a peacock http://ift.tt/2DZib5W,2018-02-02 15:21:27,0,0,0.0,0.763,0.237,0.4215
Why United Airlines has got into a flap over a peacock http://dlvr.it/QDn8FD pic.twitter.com/NxV7AzQAz5,2018-02-02 15:20:08,0,1,0.0,0.763,0.237,0.4215
"You bet, Stephen. ^MD",2018-02-02 15:19:59,0,0,0.0,1.0,0.0,0.0
"We appreciate your feedback, Gavin. What was your flight number? We would like to forward your feedback to our Wi-Fi team. ^MD",2018-02-02 15:19:47,0,0,0.0,0.745,0.255,0.6705
Why United Airlines has got into a flap over a peacock http://ift.tt/2DZib5W # StuffWeShouldLearnAtWharton,2018-02-02 15:19:18,0,0,0.0,0.781,0.219,0.4215
"If you do not receive an email upon completion of your travel, you're welcome to seek compensation with us here: http://bit.ly/U46edh . ^KL",2018-02-02 15:19:11,0,0,0.0,0.875,0.125,0.4588
Many thanks.,2018-02-02 15:18:57,0,0,0.0,0.256,0.744,0.4404
Please DM your confirmation number and we can take a look. ^MDhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-02 15:18:52,0,0,0.0,0.714,0.286,0.3818
"We can certainly find out the confirmation number for you. Once you have confirmed the reservation, please DM the confirmation number. ^MD https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-02 15:18:35,0,0,0.0,0.722,0.278,0.6486
Angry tweeting isn’t healthy but I had to get a rental car bc of the delay!!! @ united where is the justice!!,2018-02-02 15:18:23,1,9,0.168,0.46,0.372,0.803
I've contacted # UnitedAirlines and # AustrianAirlines to no avail. No assigned seats,2018-02-02 15:17:40,0,0,0.328,0.672,0.0,-0.5267
# America's # MostHatedCompanies https://www.cbsnews.com/news/americas-most-hated-companies/ … # Yuge # BrandDamage # UnitedAirlines No. 19 # Equifax No. 1 # Facebook No. 18 # SearsHoldings No. 13 # Uber No. 14 # Comcast No. 15 # NFL No. 3 # FoxEntertainmentGroup No. 2 # TrumpOrganization No. 12 # Foxconn No. 6 # WhoKnew?pic.twitter.com/MfwQYKGNg5,2018-02-02 15:17:33,0,1,0.5,0.5,0.0,-0.9517
Seriously @ united ? Staff made more than 1/2 the passengers on this flight check their carry on baggage. Delayed boarding due to all the extra work at the gate - and delayed on landing to claim bags. pic.twitter.com/lGu7MS8Mkl,2018-02-02 15:16:27,1,4,0.136,0.794,0.069,-0.1779
My @ united pilot just told us our plane is #23 in line for take off. What the heck @ EWRairportpic.twitter.com/rP1JvS0OUj,2018-02-02 15:16:14,0,0,0.0,0.865,0.135,0.4215
►New @ United Emotional Support Animal Policy: https://travelsort.com/new-united-emotional-support-animal-policy/ … # flying # dogs # travel # ttot,2018-02-02 15:16:11,0,0,0.0,0.53,0.47,0.7269
# Business Why United Airlines has got into a flap over a peacock - FEDERAL guidelines in America stipulate that airlines must allow passengers with disabilities to bring support animals onto flights. The rules were originally designed with guide dogs ... http://ht.ly/pSbr50glSuh,2018-02-02 15:15:43,0,0,0.0,0.825,0.175,0.7506
"OK, if I ticket and then call you can you provide the LH PNR so I can call them?",2018-02-02 15:14:14,0,0,0.0,0.845,0.155,0.4466
"Thanks for letting us know, Andrew. We're so sorry for the inconvenience. You're welcome to seek a potential refund on the Wi-Fi here: http://bit.ly/1qsn6d7 . ^EB",2018-02-02 15:13:46,0,0,0.141,0.664,0.196,0.3937
"Really interesting that # UnitedAirlines is copying the Marvel branding, down to the fucking theme music the month of Black Panther but kicked my friend off a flight for wearing a Black Panther hat...",2018-02-02 15:13:41,0,0,0.0,0.774,0.226,0.8018
@ united my mom and sister had a flight to New Orleans today at around 1:30 pm from LAX. Flight got cancelled bc the plane had a mech issue 1/2,2018-02-02 15:13:32,0,0,0.067,0.839,0.094,0.2023
It will depend on a couple of different factors. We would not be able to access the seat map if the flight is operated by Lufthansa. They would have to assist you with seating assignments at that time. ^MD,2018-02-02 15:13:25,0,0,0.0,1.0,0.0,0.0
Great to see @ Cheryl_Searle part of this team rolling out new social media tools. Cheryl is already a great advocate for @ weareunited. Love reading her tweets and knowing what’s going on across the pond,2018-02-02 15:12:58,0,3,0.0,0.708,0.292,0.9246
"We appreciate your feedback, Mandi. Thank you for sharing your thoughts with us. ^MD",2018-02-02 15:12:30,0,1,0.0,0.579,0.421,0.7906
"No, just want to know if I book a flight operated by LH on a UA codeshare if I’ll be able to get a seat for the LH flights. Business class.",2018-02-02 15:11:54,0,0,0.077,0.877,0.046,-0.2263
"LOL, isn’t that the truth!!",2018-02-02 15:11:31,0,1,0.0,0.319,0.681,0.7519
"Hi, Ben. We regret the delay today. We're seeing we had an Air Traffic Control delay causing the wait, but we're happy you are now on your way. ^EB",2018-02-02 15:11:20,0,0,0.148,0.709,0.143,0.431
A United Airlines Passenger Found a 'Forever' Travel Voucher From 1998. Here's How United Responded https://lnkd.in/eRTfPdH,2018-02-02 15:10:55,0,0,0.0,0.682,0.318,0.6808
Is that for you or for someone else Kate?,2018-02-02 15:10:54,0,0,0.0,1.0,0.0,0.0
last minute flight tonight…?,2018-02-02 15:10:47,0,0,0.0,1.0,0.0,0.0
United Airlines offers new assigned-seating option to its basic economy fare http://dlvr.it/QDn5ZC # Denver,2018-02-02 15:10:05,0,0,0.0,0.811,0.189,0.4215
"Hey Alene, have you been able to speak with a team member about your flights? ^MD",2018-02-02 15:10:05,0,0,0.0,1.0,0.0,0.0
United Airlines offers new assigned-seating option to its basic economy fare http://dlvr.it/QDn5V6,2018-02-02 15:10:03,0,0,0.0,0.797,0.203,0.4215
"Ridiculous how delayed this @ united flight is. We were delayed, boarded, and then deboarded after an hour and a half for maintenance issues!!!!! Still unsure of when we take off.",2018-02-02 15:09:50,0,2,0.258,0.654,0.089,-0.6391
"Booked work travel today on @ united . I don’t have status with them, and I feel like I’m cheating. Is it possible to have a ‘side’ airline?",2018-02-02 15:09:04,0,2,0.125,0.692,0.183,0.1779
"Hello, are you now on your way? ^MD",2018-02-02 15:08:21,0,0,0.0,1.0,0.0,0.0
# flysouthwest,2018-02-02 15:08:03,0,0,0.0,1.0,0.0,0.0
You have the worlds shittiest luck w/ flying. I‘m convinced,2018-02-02 15:07:20,0,1,0.257,0.409,0.333,0.0772
"Thanx, MD of UA!",2018-02-02 15:06:08,0,0,0.0,1.0,0.0,0.0
"Hey Nadine, this is never what we want to hear. Please let us know what has you saying this. ^TP",2018-02-02 15:05:43,0,0,0.057,0.836,0.107,0.2681
# UnitedAirlines You hit a new low every time. How do you manage to do that?,2018-02-02 15:05:31,0,0,0.139,0.861,0.0,-0.2732
"That's awesome, Chris. Cheers. ^MD",2018-02-02 15:05:15,0,1,0.0,0.294,0.706,0.802
"damn, united no chill",2018-02-02 15:05:12,0,0,0.563,0.115,0.322,-0.2732
Emotional Support Peacock Rejected to Fly by United Airlines http://rebrand.ly/2asjz,2018-02-02 15:04:56,0,0,0.201,0.366,0.433,0.4215
UA2426. Already did. They gave a semi-shoulder shrug and said “it says it’s working normally” and didn’t want to reset it/interrupt anything,2018-02-02 15:04:18,0,0,0.0,0.939,0.061,0.0772
You earned it!!,2018-02-02 15:03:37,0,1,0.0,1.0,0.0,0.0
No More Pigs or Peacocks: United Airlines Cracks Down On 'Emotional Support Animal' Rules in New Policy - Newsweek http://ift.tt/2BPIGVq,2018-02-02 15:03:34,0,0,0.091,0.617,0.292,0.5994
"Will you stop by Dubai? If so, let me know! Safe travels",2018-02-02 15:00:53,0,2,0.143,0.65,0.207,0.2481
"Hi there, Kris. If you need any assistance booking or finding a fare, you can reach out to our Reservations team at 800-864-8331. ^KF",2018-02-02 15:00:20,0,0,0.0,0.952,0.048,0.0258
"We're sorry that you had to rush to make your flight, Kevin. ^TP",2018-02-02 15:00:01,0,0,0.098,0.902,0.0,-0.0772
"Hi there, Dean. What is your flight number? ^KF",2018-02-02 14:59:44,0,0,0.0,0.86,0.14,0.0772
"More fallout over the ""emotional support peacock."" United Airlines has seen a 75% year-over-year increase in customers bringing emotional support animals onboard and has ""experienced a significant increase in onboard incidents involving these animals."" https://www.cbsnews.com/news/united-airlines-changes-policy-on-comfort-animals-after-peacock-incident/ …",2018-02-02 14:59:39,0,2,0.0,0.584,0.416,0.93
"Thank you for your feedback, Sue. Please share your flight and seat number with us. ^MD",2018-02-02 14:59:31,0,0,0.0,0.591,0.409,0.743
@ united now we’re sitting on the runway for 50 more minutes before we find out the fate of we take off. Thank you for yanking us around like worthless pieces of crap. https://twitter.com/doshiparas/status/959544575055618055 …,2018-02-02 14:59:01,0,0,0.133,0.678,0.189,0.3182
@ united the flight crew tells us to go to united cares website for some options due to on going delays. Said we could chose from options. Only option was to send in a complaint or comment??? UA 589; ORD > IAH. I’m confused... and disappointed. Not how it was relayed.,2018-02-02 14:59:00,0,0,0.092,0.749,0.159,0.5913
A United Airlines Passenger Found a 'Forever' Travel Voucher From 1998. Here's How United Responded... https://www.inc.com/bill-murphy-jr/a-united-airlines-passenger-found-a-forever-travel-voucher-from-1998-heres-how-united-responded.html … via @ Inc,2018-02-02 14:58:19,0,0,0.0,0.714,0.286,0.6808
"Thank for sharing your thoughts on this with us, Michael. Have a wonderful weekend. ^MD",2018-02-02 14:57:48,0,1,0.0,0.55,0.45,0.8402
"Nothing egregious w/ AA today, but not holding gates when trains aren’t running at a airport with no way to walk between terminals is dummmmmb.",2018-02-02 14:57:26,0,1,0.109,0.891,0.0,-0.4215
United Airlines Cracking Down On Emotional Support Spouses http://www.theonion.com/united-airlines-cracking-down-on-emotional-support-spou-1822676070?utm_medium=sharefromsite&utm_source=The_Onion_twitter … via @ theonion,2018-02-02 14:56:42,0,1,0.0,0.53,0.47,0.7269
"After an emotional-support peacock was turned away from flying, @ United changed their policy... share what you think. Daily Blast Live co-hosts @ SamSchacher @ ericacobb @ jeffschroeder23 @ aljackson discuss.pic.twitter.com/IkkfsQNAu3",2018-02-02 14:56:30,0,3,0.0,0.828,0.172,0.6124
stay there its freakin freezing here,2018-02-02 14:55:27,0,1,0.219,0.781,0.0,-0.1027
@ United is so gross. Their culture is broken and they don’t seem to care. It’s possible the be “right” and still be damn wrong. https://www.nytimes.com/2018/01/26/business/united-airlines-traveler-help-desk.html …,2018-02-02 14:55:07,0,0,0.33,0.509,0.161,-0.7425
TRENDING - @ united revises policy after # EmotionalSupportPeacock is denied boarding # trending # airtravelpic.twitter.com/TwrWM0Kfck,2018-02-02 14:55:03,0,3,0.197,0.612,0.19,-0.0258
"@ United just might become my airline of choice if they get all these pets off their planes. If the arrogant, dishonest owners of the pets decide to boycott, that would be a huge bonus.",2018-02-02 14:54:45,0,1,0.205,0.603,0.192,-0.1531
Not like the president can hop on a private plane or a united airlines flight Lmao are you really that dumb?,2018-02-02 14:54:11,0,0,0.129,0.54,0.331,0.683
166 nights at just Marriott!,2018-02-02 14:54:06,0,1,0.0,1.0,0.0,0.0
RT @ TheOnion: United Airlines Cracking Down On Emotional Support Spouses https://trib.al/Pbh06Bj  pic.twitter.com/zFQLPfKuxN,2018-02-02 14:53:52,0,0,0.0,0.559,0.441,0.7269
United Airlines Cracking Down On Emotional Support Spouses https://trib.al/Pbh06Bj  http://ift.tt/2BQxPKS  TheOnion,2018-02-02 14:53:16,0,0,0.0,0.53,0.47,0.7269
"Hi, Andrew. What flight are you on? We recommend notifying a flight attendant to see if they can reset the system. ^EB",2018-02-02 14:53:12,0,0,0.0,0.889,0.111,0.3612
I’ll stan for DL all day. @ united is THE WORST,2018-02-02 14:52:42,0,2,0.309,0.512,0.179,-0.4648
A United Airlines Passenger Found a 'Forever' Travel Voucher From 1998. Here's How United Responded... https://www.inc.com/bill-murphy-jr/a-united-airlines-passenger-found-a-forever-travel-voucher-from-1998-heres-how-united-responded.html … via @ Inc,2018-02-02 14:52:12,0,0,0.0,0.714,0.286,0.6808
Haha! cc @ AirCanada,2018-02-02 14:52:00,0,0,0.0,0.378,0.622,0.5093
United Airlines Cracking Down On Emotional Support Spouses https://trib.al/Pbh06Bj pic.twitter.com/arG4tBFSOs,2018-02-02 14:51:05,367,1825,0.0,0.458,0.542,0.7269
"Thanks @ ljojo , it was really great working with your team. Great things happens when Ops and IT partner on solutions for our customers.",2018-02-02 14:48:11,0,3,0.0,0.592,0.408,0.92
No I just barely made boarding,2018-02-02 14:48:07,0,7,0.355,0.645,0.0,-0.296
"Hi, Spencer. What flight are you waiting for? We can check on an update. ^EB",2018-02-02 14:47:21,0,0,0.0,1.0,0.0,0.0
"Hey Kevin, have you completed travel at this time? ^TP",2018-02-02 14:47:03,0,0,0.0,1.0,0.0,0.0
Homeward bound @ EWRairport @ RDUAirport @ united pic.twitter.com/O08p8mnDz0,2018-02-02 14:45:32,0,0,0.0,0.641,0.359,0.4215
There’s no such thing as a positive experience that involves a baggage carousel at Newark but thanks.,2018-02-02 14:45:30,0,2,0.081,0.608,0.311,0.6757
"Thank you for the note, Brian. We look forward to seeing you on board more often. ^MD",2018-02-02 14:44:57,0,0,0.0,0.865,0.135,0.3612
"“Chief Wahoo” is horrible racist garbage. So yes. But the broader point, Brisco, is that nothing is going to be erased from history because that is not a thing that happens. Where you this upset when United Airlines “erased” Continental Airlines?",2018-02-02 14:44:22,0,0,0.205,0.682,0.113,-0.6915
We apologize for any inconvenience this has caused. We hope to see you for a future flight for a more positive experience. ^MD,2018-02-02 14:43:15,0,0,0.09,0.614,0.296,0.6901
I don’t know. It was purchased for me online through my office. Doesn’t matter now.,2018-02-02 14:41:41,0,0,0.0,0.922,0.078,0.0258
"Hey Stephen, have you been able to speak with an agent about seating? ^MD",2018-02-02 14:41:27,0,0,0.0,1.0,0.0,0.0
