text,date,retweets,favorites,negative,neutral,positive,compound
Emotional support peacock denied flight by United Airlines https://www.nbcnews.com/storyline/airplane-mode/emotional-support-peacock-denied-flight-united-airlines-n842971 … via @ nbcnews,2018-01-31 15:41:11,0,2,0.171,0.412,0.418,0.4939
United Airlines denied a women’s emotional support peacock from boarding a flight. Hear more about this peculiar story Thursday morning at 8:45am only on 107.9fm,2018-01-31 15:40:40,0,0,0.096,0.598,0.305,0.6462
Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó http://dlvr.it/QDTqHJ pic.twitter.com/xAQrsCpE3D,2018-01-31 15:40:12,0,0,0.0,0.851,0.149,0.4215
Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó http://dlvr.it/QDTqDN # Marketing,2018-01-31 15:40:08,0,0,0.0,0.859,0.141,0.4215
"United Airlines, la aerolínea más verde en el ranking de Newsweek 2017 http://turistampa.com/new/index.php?option=com_content&view=article&id=7223&catid=19&Itemid=109 …",2018-01-31 15:39:26,0,0,0.0,0.811,0.189,0.4215
United Airlines denies peacock support animal to board plane in New Jersey https://www.triatum.com/united-airlines-denies-peacock-support-animal-to-board-plane-in-new-jersey/ …,2018-01-31 15:39:16,0,0,0.153,0.546,0.301,0.4019
@ united has three people working at a counter trying to help a 777 full of people rebook. This is insane.,2018-01-31 15:38:36,1,1,0.116,0.647,0.237,0.4215
"Thanks, we’re still in line haven’t even talked to a person yet # notimpressed",2018-01-31 15:35:40,0,1,0.0,0.791,0.209,0.4404
United Airlines turns away passenger after attempt to bring peacock on board: Report https://fb.me/88DI2QkCq,2018-01-31 15:35:06,0,0,0.0,0.823,0.177,0.4215
'Emotional support peacock' denied entry on United Airlines flight http://ctv.news/sgdc9hk,2018-01-31 15:35:00,0,0,0.181,0.375,0.444,0.4939
"that’s the criteria for a service dog. a service dog is completely different from an emotional support dog. (doesn’t have to be a dog, i’m just using that for the example)",2018-01-31 15:34:21,0,1,0.0,0.858,0.142,0.5106
Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó,2018-01-31 15:34:09,0,0,0.0,0.843,0.157,0.4215
Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó,2018-01-31 15:34:09,0,0,0.0,0.843,0.157,0.4215
Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó,2018-01-31 15:34:08,0,0,0.0,0.843,0.157,0.4215
Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó,2018-01-31 15:34:08,0,0,0.0,0.843,0.157,0.4215
United Airlines Refuses To Let Woman Fly With Emotional Support Peacock # angrybirds # bee http://dld.bz/g9wHD,2018-01-31 15:33:17,0,0,0.0,0.608,0.392,0.7269
"Hi Rouven, we're so happy our staff was able to help. If you wouldn't mind following us to DM with further details, we'd love to share these kind words with them. ^KL",2018-01-31 15:33:13,0,3,0.0,0.61,0.39,0.9534
Coliseum sells naming rights to United Airlines http://www.espn.com/college-football/story/_/id/22259284 …,2018-01-31 15:32:15,0,0,0.0,0.714,0.286,0.4215
@ united pic.twitter.com/0I9uPjnmHu,2018-01-31 15:31:06,0,0,0.0,0.263,0.737,0.4215
the 'emotional support peacock' that was banned from united airlines has its own instagram https://www.designboom.com/art/emotional-support-peacock-banned-from-flight-instagram-01-30-2018/ …pic.twitter.com/sIULqWkKMn,2018-01-31 15:30:22,10,34,0.142,0.521,0.336,0.4767
Ok rant over :),2018-01-31 15:29:33,0,0,0.279,0.116,0.605,0.4215
United Airlines Prevents Woman From Traveling With Emotional Support Peacock  http://jezebel.com/woman-traveling-on-united-airlines-flight-deprived-of-h-1822577820?utm_medium=sharefromsite&utm_source=Jezebel_twitter … via @ jezebel,2018-01-31 15:29:29,0,0,0.0,0.517,0.483,0.7506
https://amp.businessinsider.com/united-denies-womans-attempt-to-bring-peacock-onto-flight-2018-1 … I emotionally support the emotional support peacock’s desire to fly @ united,2018-01-31 15:29:25,1,0,0.0,0.324,0.676,0.8885
She's only a 1 and is working on not being distracted by anything. Peacock or other dogs attacking her doesn't help her & puts me in danger,2018-01-31 15:29:22,0,0,0.282,0.652,0.066,-0.7665
"Thanks for taking the time to file this, Jeannette. Our team will respond to you directly via email to get this voucher sorted out for you. ^AD",2018-01-31 15:29:06,0,0,0.0,0.9,0.1,0.4404
@ united Can I purchase an additional seat for my Peacock Wentz please?,2018-01-31 15:28:57,0,9,0.0,0.638,0.362,0.6249
United Airlines forced an emotional support peacock to give up its seat on a flight http://insder.co/2nmrqCO  via @ thisisinsider,2018-01-31 15:28:00,0,0,0.13,0.563,0.307,0.4767
Thank you United Airlines for taking a stand cause this makes a joke of the system for people with legitimate issues. https://twitter.com/ABC/status/958708468952829954 …,2018-01-31 15:27:54,0,2,0.0,0.694,0.306,0.7579
Journey is a cardiac service dog. She carries my medicine and let's me know when my heart isn't beating right so I can take medicine.,2018-01-31 15:27:47,0,1,0.0,0.899,0.101,0.357
This is a real story??? – Emotional support peacock denied flight by United Airlines https://www.nbcnews.com/storyline/airplane-mode/emotional-support-peacock-denied-flight-united-airlines-n842971 … via @ nbcnews,2018-01-31 15:27:38,0,2,0.129,0.532,0.339,0.5775
Showing they have passed a public access test. That they sit lie down and basically disappear into the background are there for the handler,2018-01-31 15:26:54,0,1,0.079,0.921,0.0,-0.2263
The impossible continues to be possible in 2018: I find myself siding with United Airlines. https://twitter.com/business/status/958727344604270592 …,2018-01-31 15:26:15,0,1,0.0,0.833,0.167,0.4215
But ANYONE can get a vest and ID. There needs to be a registry that shows YES the animal is trained. Service Dogs have to pass a test showin,2018-01-31 15:25:49,0,1,0.0,0.879,0.121,0.5319
,2018-01-31 15:24:57,0,0,0.0,1.0,0.0,0.0
@ united Why do you charge folks who've already booked a ticket more for seat upgrades than someone booking an equivalent seat upgrade on a new reservation?,2018-01-31 15:24:53,0,0,0.0,0.891,0.109,0.4215
I liked a @ YouTube video http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:24:10,0,0,0.214,0.413,0.373,0.4019
"This is what we have to deal with people. This guy thinks @ United forced him to get up early for his own flight, that they are the “terrible” # TSA (protecting him) and that whatever the reason for the delay wasn’t in some way for his safety (barring a staffing problem). # crewlife",2018-01-31 15:23:58,0,1,0.093,0.808,0.098,0.0772
@ united I just tried to bring my emotional support hippopotamus on board with me and I was denied passage on the plane. I can’t go anywhere without him! Please do something! I can’t handle this right now.,2018-01-31 15:23:35,0,0,0.12,0.691,0.19,0.4257
Yes.,2018-01-31 15:22:59,0,0,0.0,0.0,1.0,0.4019
United Airlines denegó el embarque a una mujer en el aeropuerto de Newark (EEUU) porque esta pretendía viajar con un pavo real como animal de apoyo. La gente está muy loca  https://es.gizmodo.com/united-airlines-deniega-el-embarque-a-una-mujer-que-via-1822566344 …,2018-01-31 15:22:52,0,7,0.0,0.915,0.085,0.4215
United Airlines Memorial Coliseum to be new name for L.A. landmark https://lnkd.in/e4nqBuB,2018-01-31 15:22:40,0,1,0.0,0.709,0.291,0.4767
The NEW United Lounge at the DFW Airport https://youtu.be/Ss4Ed0pgJo0  via @ YouTube # unitedclub @ united @ DFWAirport # familytravel. # travel # unitedairlines # united,2018-01-31 15:22:08,0,2,0.0,0.641,0.359,0.8126
BBC News - 'Emotional support peacock' barred from United Airlines plane http://www.bbc.co.uk/news/world-us-canada-42880690 …,2018-01-31 15:21:24,0,0,0.0,0.53,0.47,0.7269
"Finally, United did something right! Peacock on a plane? Hell no! RT @ ABC: Woman arrives with an “emotional support peacock” at Newark Airport. United Airlines allegedly refused to let the woman board the aircraft with her peacock. http://abcn.ws/2BEHeoI pic.twitter.com/p1bNjL71GM",2018-01-31 15:19:17,0,1,0.196,0.634,0.17,-0.3147
Feel the same about @ AlaskaAir! Always great service and very # familyfriendly # airline,2018-01-31 15:19:06,0,2,0.0,0.715,0.285,0.6588
What United Airlines will NOT get from the LA Coliseum naming rights deal: http://bizj.us/1phbpw,2018-01-31 15:19:00,0,0,0.0,0.823,0.177,0.4215
"9-11....Major stock sell-offs hit the airline and insurance sectors as anticipated when trading resumed. Hardest hit were American Airlines and United Airlines, carriers whose planes were hijacked for the terrorist attacks. NEWS AFFECTING MARKETS.",2018-01-31 15:17:41,0,1,0.184,0.749,0.068,-0.7003
maybe,2018-01-31 15:17:24,0,0,0.0,1.0,0.0,0.0
"Wishing you a wonderful birthday, Edward. We hope you enjoyed your flight. ^KL",2018-01-31 15:16:59,0,1,0.0,0.404,0.596,0.8957
I liked a @ YouTube video http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:16:34,0,0,0.214,0.413,0.373,0.4019
"Yes, I sent the claim form 3 months ago",2018-01-31 15:16:01,0,0,0.0,0.69,0.31,0.4019
I don’t know if there’s a way of getting my thanks to these employees but they made me a very happy customer in a stressful situation. Thank you @ united!,2018-01-31 15:15:14,0,0,0.114,0.511,0.375,0.8815
I have to thank @ united for some amazing customer service when I missed my flight from Berlin to Newark (with a connection to San Francisco) yesterday. https://twitter.com/RouvenWessling/status/958276702052016128 …,2018-01-31 15:15:13,0,3,0.07,0.639,0.291,0.7845
Woman's huge 'emotional support' peacock not allowed on United Airlines flight http://www.independent.co.uk/news/world/americas/peacock-emotional-support-animal-dexter-flight-barred-artists-ventiko-newark-los-angeles-united-a8186671.html?utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter …,2018-01-31 15:15:10,0,0,0.138,0.472,0.39,0.5053
Thank you for your response. Good luck,2018-01-31 15:14:11,0,0,0.0,0.323,0.677,0.8126
The nerve: United Airlines Prevents Woman From Traveling With Emotional Support Peacock  https://jezebel.com/woman-traveling-on-united-airlines-flight-deprived-of-h-1822577820about:invalid#zSoyz …,2018-01-31 15:14:05,0,0,0.0,0.517,0.483,0.7506
Flight Companion Ruffles Some Feathers at United Airlines http://dlvr.it/QDThxF,2018-01-31 15:14:03,0,0,0.0,0.741,0.259,0.4215
"Woman Claims Peacock Was Her Support Animal, United Airlines Says No http://dlvr.it/QDThtz",2018-01-31 15:14:03,0,0,0.132,0.539,0.329,0.5106
"Non-stop from Los Angeles to Cancun, Mexico for only $238 roundtrip with @ united. http://www.secretflying.com/posts/los-angeles-cancun-mexico-198-roundtrip/ …pic.twitter.com/b9hBl8ghVO",2018-01-31 15:13:57,8,8,0.0,0.823,0.177,0.4215
Jeg kunne lide en video på @ YouTube http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:13:55,0,0,0.19,0.626,0.184,-0.0258
FACT CHECK: Did United Airlines Deny a Passenger's Request to Fly with Emotional Support Peacock? https://www.snopes.com/united-airlines-emotional-support-peacock/#.WnJNO639DyI.twitter- … I sure as h ell hope so...F***N retards...it probably was # PELOSI after last night's speech.,2018-01-31 15:13:19,0,0,0.065,0.599,0.335,0.836
# UnitedAirlines # Dreamliner # Retrolivery # AvGeekpic.twitter.com/IK4WrIxPz1,2018-01-31 15:13:02,15,72,0.0,1.0,0.0,0.0
I liked a @ YouTube video http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 15:12:17,0,0,0.214,0.413,0.373,0.4019
"Nice, that's a great way to use your miles. We hope you enjoy your new phone. ^JR",2018-01-31 15:11:31,0,1,0.0,0.48,0.52,0.9186
All depositions are available to anyone. Want to know what your tax dollars are paying for? Ask # USM # SMTTT # unitedairlines has better attorneys # Mississippi # SouthernNotState # breaking Dean of Students said what? Get the recording! # tutwilerhackpic.twitter.com/XsYLUQF09N,2018-01-31 15:10:55,5,4,0.0,0.872,0.128,0.593
"Mike, we apologize for any difficulty you had on your trip. We always want travel to go smoothly. ^JR",2018-01-31 15:10:38,0,0,0.114,0.758,0.128,-0.1779
All depositions are available to anyone. Want to know what your tax dollars are paying for? Ask # USM # SMTTT # unitedairlines has better attorneys # Mississippi # SouthernNotState # breaking # TaxCutsandJobsActpic.twitter.com/2ekArJOaqp,2018-01-31 15:10:13,5,4,0.0,0.856,0.144,0.4939
All depositions are available to anyone. Want to know what your tax dollars are paying for? Ask # USM # SMTTT # unitedairlines has better attorneys # Mississippi # SouthernNotState # breakingpic.twitter.com/IF1BQGUG9I,2018-01-31 15:09:50,5,4,0.0,0.851,0.149,0.4939
"Hi Lenny, did you send us a claim form? If so, please DM us details with the information. ^JRhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-01-31 15:09:32,0,0,0.0,0.835,0.165,0.5189
"Hi Andy, thank you for letting us know. We're here if you need any further assistance. ^KL",2018-01-31 15:08:50,0,1,0.0,0.865,0.135,0.3612
pic.twitter.com/V2qPpoda3M,2018-01-31 15:08:05,0,0,0.0,1.0,0.0,0.0
United Airlines denied a woman trying to fly with her emotional support peacock http://howtoknowmyfuture.com/2018/01/31/united-airlines-denied-a-woman-trying-to-fly-with-her-emotional-support-peacock/ …pic.twitter.com/TtM6hV6GYG,2018-01-31 15:08:00,0,0,0.153,0.474,0.374,0.4939
My faith in @ united is beginning to be restored.,2018-01-31 15:07:35,0,1,0.0,0.429,0.571,0.7906
When people try to get their stuff out of the overhead compartments before the plane fully stops and the flight crew yells at everyone @ united # keepingeveryonesafe,2018-01-31 15:07:34,0,0,0.066,0.836,0.098,0.228
"We will also be releasing information that could potentially help anyone accused of a crime in Hattiesburg, MS. Info available to anyone via DM. # SMTTT # USM # Mississippi # SouthernNotState # bitcoinnews # UnitedAirlines has better attorneys # breaking",2018-01-31 15:06:29,5,4,0.141,0.72,0.139,-0.0258
"Plane issues, flight delays, missed connections, long costumer service lines on @ united , vacation not off to a good start",2018-01-31 15:06:20,0,0,0.206,0.669,0.125,-0.2037
"We're not pleased by this decision, as we truly look forward to your time with us. No matter what you decide, we will be here to assist if you need us. ^JR",2018-01-31 15:05:49,0,0,0.126,0.765,0.109,-0.1546
"Cheers, Carlos! ^AD",2018-01-31 15:04:30,0,1,0.0,0.371,0.629,0.5255
"Woman denied taking an ""emotional support peacock"" on United Airlines flight http://bit.ly/2BJrHnI # news",2018-01-31 15:04:15,0,0,0.153,0.474,0.374,0.4939
"This is concerning, Jeannette. We apologize for the mix-up and are disappointed with the runaround given by our agents. Just to check, have you filed your details? http://bit.ly/U46edh  ^AD",2018-01-31 15:04:01,0,0,0.098,0.857,0.044,-0.4019
Relaxing before my flight at @ united Club pic.twitter.com/7qjQPc6tiv – bei George Bush Intercontinental Airport (IAH),2018-01-31 15:02:46,0,2,0.0,0.684,0.316,0.7184
It looks like your jet is delayed for technical operations. This delay is causing it's late departure from IAD to FAY and back to IAD to take you to GRR. We'll let you know if we have any other updates and apologize for this situation. ^AD,2018-01-31 15:02:30,0,0,0.084,0.838,0.078,-0.0772
@ united Thanks for the birthday card while traveling. This is going way beyond what is expected. pic.twitter.com/tO7HDIJSat – bei Dallas/Fort Worth International Airport (DFW),2018-01-31 15:02:29,0,1,0.0,0.734,0.266,0.765
Yeah... I'm going to say I'm with @ united on this one. Good call. Support animals are getting out of hand. United Airlines Prevents Woman From Traveling With Emotional Support Peacock  https://jezebel.com/woman-traveling-on-united-airlines-flight-deprived-of-h-1822577820about:invalid#zSoyz …,2018-01-31 15:02:28,0,0,0.0,0.535,0.465,0.9517
So disappointed with # UnitedAirlines . I finally I save up enough United Mileage Plus miles to get the flight I want and SURPRISE...the points necessary to purchase just went up. I had been monitoring point values for weeks...The old bait and switch...,2018-01-31 15:02:21,0,0,0.075,0.705,0.22,0.6815
@ emirates @ SingaporeAir you have to be good - to be in front. @ united you have to have seniority. And there you have the problem UA.,2018-01-31 15:02:11,0,0,0.092,0.714,0.194,0.4588
"Ok, I feel like my experience on that flight has impacted my likely hood to book United long haul flights in the future and your vague, apathetic response will also play into my future travel decisions.",2018-01-31 15:01:03,0,0,0.085,0.682,0.233,0.743
i want to laugh because i thought this was a joke until you tagged united. this really happened!?,2018-01-31 15:00:18,0,0,0.0,0.519,0.481,0.8478
@ united Premier Flyers beware. Applied my RPU to outbound flight departing 1/31. Made a same day change 24hrs before departure to an earlier flight and learned the RPU window closes 24hrs before that flight. RPU expires today.Mileageplus service reps have no mercy. # Unitedfail,2018-01-31 15:00:06,0,0,0.047,0.839,0.114,0.4767
Woman's huge 'emotional support' peacock not allowed on United Airlines flight https://fb.me/1kF1hGa6A,2018-01-31 14:59:38,0,0,0.138,0.472,0.39,0.5053
"Hey Elise, please DM. ^ADhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-01-31 14:59:25,0,0,0.0,0.635,0.365,0.3182
"True support animals should have a vest identifying that they are in fact support animals, I've seen vests that say emotional support and vision support",2018-01-31 14:59:06,0,1,0.0,0.497,0.503,0.9349
@ MelanieN123,2018-01-31 14:58:45,0,0,0.0,1.0,0.0,0.0
Support peacock won't be flying the friendly skies anytime soon - at least not on @ United Airlines! https://goo.gl/hkyZwz pic.twitter.com/2LCOre6asx,2018-01-31 14:58:44,0,0,0.104,0.622,0.275,0.594
"Ummm, ITS A TRUCKIN PEACOCK!!! # Peacock # EmotionalSupportAnimal going too far. # UnitedAirlines https://twitter.com/mrarchie911/status/958836489978134528 …",2018-01-31 14:58:09,0,0,0.0,1.0,0.0,0.0
Woman's huge 'emotional support' peacock not allowed on United Airlines flight http://www.independent.co.uk/news/world/americas/peacock-emotional-support-animal-dexter-flight-barred-artists-ventiko-newark-los-angeles-united-a8186671.html?utm_campaign=Echobox&utm_medium=Social&utm_source=Twitter …,2018-01-31 14:57:22,11,32,0.138,0.472,0.39,0.5053
"Huh, and I was just noticing on American that the delta between economy and first class on a Chicago-NY flight was actually smaller than I expected. Go figure.",2018-01-31 14:57:13,0,0,0.0,1.0,0.0,0.0
"That horrible, I know how that feels. I was on a 9 hr flight with British Airways and wasn’t given a meal. Breakfast was a cream cheese bun. If we bump in to each other on flights I’ll have treats in my bag. X",2018-01-31 14:56:51,0,0,0.089,0.911,0.0,-0.5423
United Airlines Prevents Woman From Traveling With Emotional Support Peacock  http://jezebel.com/woman-traveling-on-united-airlines-flight-deprived-of-h-1822577820?utm_medium=sharefromsite&utm_source=Jezebel_twitter … via @ jezebel,2018-01-31 14:56:48,0,0,0.0,0.517,0.483,0.7506
Major # SportsBiz news - @ united takes over naming rights in LA. USC's famous stadium will be called United Airlines Memorial Coliseum starting in 2019. https://twitter.com/lacoliseum/status/958098634330927104 …,2018-01-31 14:56:39,0,1,0.0,0.797,0.203,0.6808
United Airlines wasn't having it with Dexter the Peacock,2018-01-31 14:56:01,0,0,0.0,0.741,0.259,0.4215
"This isn't the expression we hope to see, Katy. What's going on? Please DM. ^ADhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-01-31 14:54:57,0,0,0.0,0.7,0.3,0.6767
@ tonyfernandes check this link.The same case also happened to United Airlines.They respect the customer since it is glitch issue. http://www.bbc.com/news/world-us-canada-24089326 … @ AzizLaikar @ AirAsia @ AirAsiaSupport # airasiabadsystem # iwantmyticketsback # AirAsiaglitchSystem # Airasiadishonouredticket,2018-01-31 14:54:45,1,0,0.0,0.809,0.191,0.7096
United Airlines wasn't having it with Dexter the Peacock https://fb.me/7tuUjckh0,2018-01-31 14:54:44,0,0,0.0,0.763,0.237,0.4215
Shame on @ AAdvantageMiles and @americanairlines for failing to provide a timely response forcing me to leave to @ UnitedAirlines. # mileageplus here I come!,2018-01-31 14:54:43,0,0,0.317,0.683,0.0,-0.784
UA4864. Originally supposed to depart at 5:05 but now 8:35. Just why?,2018-01-31 14:53:54,0,0,0.0,1.0,0.0,0.0
"Flew with @ AmericanAir today from Miami to LaGuardia, New York on AA1064. Great experience from check in, all the way to collecting our baggage. They also have a great app that you can even track your baggage. Miles ahead of their competitors @ united! pic.twitter.com/GAY53dj1sa",2018-01-31 14:53:45,0,1,0.0,0.78,0.22,0.906
"Woman Claims Peacock Was Her Support Animal, United Airlines Says No http://bit.ly/2Ethm2c",2018-01-31 14:53:42,0,0,0.132,0.539,0.329,0.5106
Mujer intenta comprar un boleto de avión para su Pavo Real pero United Airlines la echó https://www.merca20.com/mujer-intenta-comprar-un-boleto-de-avion-para-su-pavo-real-pero-united-airlines-la-echo/ … en @ merca20,2018-01-31 14:53:37,0,0,0.0,0.865,0.135,0.4215
I liked a @ YouTube video http://youtu.be/gTNoX6XOdv4?a  PEACOCK DENIED FLIGHT ON UNITED AIRLINES,2018-01-31 14:53:33,0,0,0.214,0.413,0.373,0.4019
"Oh dear, Sylvia. Can you please let us know the flight and seat numbers so we can follow up with our Maintenance team? ^AD",2018-01-31 14:53:32,0,0,0.0,0.818,0.182,0.5994
"Oh, you mean United Airlines? Kappa",2018-01-31 14:52:32,0,0,0.0,0.641,0.359,0.4215
"We don't mean to keep you waiting, Brian. What's your flight number? ^AD",2018-01-31 14:52:23,0,0,0.0,0.902,0.098,0.0772
