text,date,retweets,favorites,negative,neutral,positive,compound
". @ united Honors Lost Plane Ticket From 19 Years Ago. And the collective world goes ""meh"". http://ow.ly/shcY30i93Wu  (via @ thepointsguy) # airtravel",2018-02-03 14:10:06,0,0,0.094,0.656,0.25,0.5859
We are happy to hear you are living the Premier life. ^NC,2018-02-03 14:09:17,0,0,0.0,0.748,0.252,0.5719
@ united https://twitter.com/gerrymcmullan/status/959843495220535296 …,2018-02-03 14:07:20,0,0,0.0,0.263,0.737,0.4215
Damn,2018-02-03 14:05:57,0,0,1.0,0.0,0.0,-0.4019
That is amazing. Thank you for sharing. ^NC,2018-02-03 14:05:19,0,0,0.0,0.355,0.645,0.8442
We appreciate your input and we will keep it in mind. ^NC,2018-02-03 14:04:55,0,0,0.0,0.803,0.197,0.4019
Lunch with Planes // @ united pic.twitter.com/uPevilS5Wn,2018-02-03 14:04:33,0,1,0.0,0.641,0.359,0.4215
That is very cornering. Please have her refer to this link http://bit.ly/1bt0SmX  ^NC,2018-02-03 14:03:35,0,0,0.0,0.823,0.177,0.3774
To answer any questions you may have. ^NC,2018-02-03 14:02:32,0,0,0.0,1.0,0.0,0.0
Why’d you even reach out to me then?!,2018-02-03 14:00:53,0,0,0.0,0.834,0.166,0.1007
"Unfortunately, we can not lower the change fee. ^NC",2018-02-03 13:58:32,0,0,0.213,0.62,0.167,-0.1311
Anything you can do to waive or lower the change fee!,2018-02-03 13:57:36,0,0,0.199,0.801,0.0,-0.3595
"Chris, we would be honored to have you on board. ^NC",2018-02-03 13:57:30,0,0,0.0,0.725,0.275,0.5859
"Daniel, for your privacy, please delete your last tweet and send a DM. Also, we see you are currently in Economy Plus seats. ^NC",2018-02-03 13:56:39,0,0,0.0,0.905,0.095,0.3182
"We're happy to help, Terry. ^KL",2018-02-03 13:53:03,0,1,0.0,0.385,0.615,0.7506
"Andrew, we are here if you have further questions or concerns. ^NC",2018-02-03 13:52:54,0,0,0.0,1.0,0.0,0.0
United # Airlines Changes Policy On Comfort Animals After Peacock Incident - http://5newsonline.com  :http://fat.ly/2a01X,2018-02-03 13:51:48,0,0,0.0,0.654,0.346,0.6486
"@ united , So what you are saying that you don't want to provide customer service?",2018-02-03 13:49:42,0,0,0.076,0.749,0.175,0.3773
"So very sorry, United Airlines tried to take Macie off da plane, they put her in a head lock... we is on a different flight now... See you soon Little T.. pic.twitter.com/D5gHQoFuMH",2018-02-03 13:47:42,1,3,0.056,0.843,0.101,0.355
I never get that from United. When will we take a stand against them as we have done with others that treat us wrong. One other thing - Tony who was Julie’s supervisor told me that social media means nothing to united airlines and that we are changing things at United,2018-02-03 13:47:36,0,0,0.096,0.758,0.146,0.4344
"/// from what I've seen, I'd prefer the belly with the birds and the beagle's.",2018-02-03 13:47:34,0,0,0.0,1.0,0.0,0.0
"@ mnitabach Hey Nitbach, @ united is offering to sell me 1K status for 2018 b/c I got very close in 2017 (94K miles). Think it's worth it?",2018-02-03 13:47:00,0,0,0.0,0.83,0.17,0.5719
"United B787-9 (N19951) after pushing at Houston IAH for Sydney F/6.3, ISO 200, 8 sec shutter speed # avgeek # boeing # boeing787 # Dreamliner # UnitedAirlines pic.twitter.com/GgGq8RGSzh",2018-02-03 13:45:59,10,62,0.0,0.882,0.118,0.4215
Job requires travel every week @ JetBlue or @ united my choices 4th flight of year and @ JetBlue always gives middle seat Have not tried UAL,2018-02-03 13:45:33,0,0,0.0,0.891,0.109,0.4215
United Star Alliance 'Queen' # unitedairlines # boeing #747 # queenoftheskies # planespotting # dontgo https://www.facebook.com/skygofly/photos/a.182655552086308.1073741828.178889232462940/224501654568364/?type=3&permPage=1 …pic.twitter.com/2Dx0cpTcnS,2018-02-03 13:45:27,1,2,0.0,0.781,0.219,0.4215
"Ojo, hay que cuidar esas tarjetas coleccionables",2018-02-03 13:44:55,0,4,0.0,1.0,0.0,0.0
Los números de United son realmente impactantes. Que sepas que mi kit del 747 no se sortea y luce inmaculado en mi estantería # AvGeek Nota mental: subir la medida del estante. Los niños crecen pic.twitter.com/VpiWIPLtoY,2018-02-03 13:43:25,0,5,0.059,0.865,0.076,0.1531
Uy Dió me libre y guarde lo lindo que es ese Amenity Kit de @ united cortesía de @ xoffpoppe y @ quiz_viajero. Dale Follow y RT y participá! Si me lo llego a ganar... Me lo quedo.https://twitter.com/quiz_viajero/status/959590748537712640 …,2018-02-03 13:42:48,1,9,0.0,0.904,0.096,0.4753
. @ United tightens policies against birds or any other beloved creatures to stem rampant passenger abuse of loopholes https://lzne.ws/2E0Vvhi,2018-02-03 13:42:07,5,9,0.166,0.593,0.241,0.2263
"71.1 Esta secuencia de ""Riverdance"" es sobre la que escribe Lockwood. Hasta yo como neófito puedo reconocer la belleza en ésto.https://youtu.be/J61k2XjRryM",2018-02-03 13:41:20,0,2,0.0,1.0,0.0,0.0
I just experienced one of the worst experiences with United Airlines. I called member services today based on them dropping my status. The first person I spoke to was so rude that it only angered me more.,2018-02-03 13:40:05,0,0,0.256,0.681,0.064,-0.8579
"Holy crap, is @ united really going to charge me $200 to change a flight thats over 7 weeks away?!",2018-02-03 13:39:12,0,2,0.126,0.725,0.149,0.126
,2018-02-03 13:38:47,0,1,0.0,1.0,0.0,0.0
My favorite country to visit! So envious. さようなら!,2018-02-03 13:38:02,0,1,0.2,0.501,0.299,0.2939
"Así es, más de 330 destinos en 49 paises",2018-02-03 13:37:12,0,2,0.0,1.0,0.0,0.0
HOY!!,2018-02-03 13:34:35,0,1,0.0,1.0,0.0,0.0
"Esa es la actitud! Con una flota de 750 aviones, va a ser difícil que no esten presentes",2018-02-03 13:34:10,0,3,0.135,0.865,0.0,-0.3595
Gran padre de familia,2018-02-03 13:33:27,0,2,0.0,1.0,0.0,0.0
. @ United’s New Hub Plan May Spur Lower Airfares https://www.bloomberg.com/news/articles/2018-01-29/united-goes-rogue-with-plan-that-may-spur-lower-airfares …,2018-02-03 13:33:00,1,11,0.216,0.784,0.0,-0.296
United Airlines promises to focus on customers as part of a new policy https://goo.gl/XETzoT pic.twitter.com/he7Jwfb8e7,2018-02-03 13:30:03,0,0,0.0,0.671,0.329,0.6597
@ united # unitedfail # unitedfailure # unittddeosnotcarehttps://twitter.com/awesomejon/status/959900874431582208 …,2018-02-03 13:27:16,0,0,0.0,0.517,0.483,0.4215
Does anyone know how to talk to someone in customer service @ united. I can't find a phone number or anyone who is willing to help fix my broken car seat and stroller. # unitedbaggagehandlersbrokemystroller and @ united does not care,2018-02-03 13:26:17,0,0,0.154,0.663,0.183,0.3291
Same thing just happened to me today! I've never seen such contempt for the customer (besides @ United) as @ Getaround.,2018-02-03 13:24:43,0,0,0.0,0.843,0.157,0.521
Lovely touch @ united You showed me just what a caring airline you are when I was upgraded from economy to first after my long flight was delayed missing my connection ORD to LAX. https://twitter.com/aviationmedia/status/959873162329473024 …,2018-02-03 13:23:53,1,1,0.1,0.66,0.24,0.7717
A las 0hs!!,2018-02-03 13:22:37,0,0,0.0,1.0,0.0,0.0
Si @ united está presente en el país se despacha,2018-02-03 13:22:03,1,4,0.0,0.741,0.259,0.4215
"Hi Jackie, thank you for reaching out. We appreciate the compliment and hope you had a great time on board. ^KL",2018-02-03 13:21:08,0,0,0.0,0.45,0.55,0.9442
@ united $50 credit to united won't cover the cost to repair or replace a stroller and car seat. # uniteddoesntcare # unitedhasnocustomerservice # whereisthelove doesn't anyone @ united care?,2018-02-03 13:20:28,0,0,0.081,0.582,0.337,0.8112
@ united refuses to cover damage to my car seat and stroller # unitedfail # uniteddoesntcare # thisiswhatswrongwithunited,2018-02-03 13:18:50,0,0,0.178,0.667,0.156,-0.1027
@ united should give everyone @ bbmobile BlackBerry Motions every time their flight is delayed. # epicbattery . I'm trying to work a deal for ya here Alex :),2018-02-03 13:17:01,0,1,0.066,0.732,0.202,0.5994
"@ united, You wanted a DM because you didn't want to post this publicly? ""Unfortunately, car seats are not covered. I see our agent offered a $50 ETC as a good will gesture. ^NC""",2018-02-03 13:16:51,0,0,0.037,0.79,0.173,0.6681
"Mi amigo y gran padre de familia (?) @ quiz_viajero esta sorteando el amenity kit que sacó @ united en homenaje al retiro del B747 de su flota. Todos lo que quieran participar, denle RT! Pst! Despacha a Europa y Latinoamérica! https://twitter.com/quiz_viajero/status/959590748537712640 …",2018-02-03 13:16:13,14,23,0.0,0.907,0.093,0.5684
Fetivamente,2018-02-03 13:14:32,0,1,0.0,1.0,0.0,0.0
United # Airlines Changes Policy On Comfort Animals After Peacock Incident - http://5newsonline.com  : http://fat.ly/2a04f,2018-02-03 13:14:30,0,0,0.0,0.654,0.346,0.6486
That's wack,2018-02-03 13:14:17,0,1,0.0,1.0,0.0,0.0
@ united @ GoingPlacesCLE @Cleveland Hopkins International Airport (CLE) https://www.instagram.com/p/Bev8xgQHqw8/,2018-02-03 13:13:32,0,0,0.0,0.714,0.286,0.4215
Eso es un par de media del 747????,2018-02-03 13:12:47,0,0,0.0,1.0,0.0,0.0
Hey Kelley. What's going on today? Feel free to send a DM with more details. ^KFhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-03 13:12:07,0,0,0.0,0.793,0.207,0.5661
"We hope our flight and crew can turn this into a more positive experience for you, Brian. (2/2) ^KL",2018-02-03 13:11:57,0,0,0.0,0.702,0.298,0.7778
